FILE NAME,label
Lung_Opacity-434,3
Normal-2340,1
Normal-719,1
Normal-2885,1
COVID-2661,0
Lung_Opacity-659,3
Viral Pneumonia-1337,2
Normal-7396,1
Normal-2330,1
Normal-7054,1
Viral Pneumonia-1201,2
Normal-3081,1
Lung_Opacity-4024,3
COVID-3487,0
Normal-9806,1
Normal-10007,1
Normal-7622,1
Lung_Opacity-3338,3
COVID-3304,0
Normal-9864,1
COVID-276,0
COVID-3449,0
Normal-5048,1
Normal-7319,1
Viral Pneumonia-325,2
Lung_Opacity-2517,3
Normal-399,1
Normal-6625,1
Normal-7290,1
Lung_Opacity-2350,3
Normal-1972,1
Lung_Opacity-2120,3
COVID-1996,0
Lung_Opacity-285,3
Normal-8376,1
Lung_Opacity-3885,3
Lung_Opacity-1947,3
Normal-2785,1
Lung_Opacity-5534,3
COVID-642,0
Lung_Opacity-5652,3
COVID-1884,0
COVID-1098,0
COVID-816,0
Normal-4820,1
COVID-1706,0
Lung_Opacity-5689,3
Viral Pneumonia-115,2
Normal-9146,1
Normal-4625,1
Viral Pneumonia-1066,2
Lung_Opacity-1982,3
Lung_Opacity-2981,3
Lung_Opacity-2529,3
Lung_Opacity-3189,3
Normal-5062,1
COVID-1651,0
Lung_Opacity-3108,3
Lung_Opacity-4303,3
Lung_Opacity-1228,3
Normal-2894,1
Normal-8707,1
Normal-7367,1
Lung_Opacity-892,3
Normal-9184,1
COVID-1245,0
Lung_Opacity-5492,3
Viral Pneumonia-821,2
COVID-1654,0
Normal-3434,1
Lung_Opacity-5080,3
Normal-2329,1
Normal-9933,1
Normal-2305,1
Lung_Opacity-604,3
Normal-4022,1
Lung_Opacity-83,3
Lung_Opacity-5884,3
Lung_Opacity-2691,3
Lung_Opacity-3350,3
Lung_Opacity-4370,3
COVID-3059,0
Lung_Opacity-2757,3
COVID-2964,0
COVID-2446,0
Lung_Opacity-3034,3
Lung_Opacity-3059,3
Lung_Opacity-1544,3
Lung_Opacity-474,3
COVID-2147,0
Normal-5376,1
Normal-1983,1
Normal-9036,1
Lung_Opacity-3184,3
Lung_Opacity-2542,3
COVID-3346,0
Normal-4197,1
Normal-2853,1
Lung_Opacity-5008,3
Lung_Opacity-3356,3
Normal-8167,1
Normal-8597,1
Lung_Opacity-4431,3
Viral Pneumonia-651,2
COVID-424,0
COVID-3486,0
Lung_Opacity-4112,3
Normal-2666,1
Normal-1560,1
COVID-608,0
Normal-9551,1
COVID-2062,0
Lung_Opacity-5378,3
Normal-2580,1
COVID-54,0
Normal-4626,1
Normal-3680,1
Lung_Opacity-1817,3
Lung_Opacity-2795,3
COVID-904,0
Lung_Opacity-2211,3
COVID-2717,0
Normal-2251,1
Viral Pneumonia-198,2
Normal-6736,1
Normal-660,1
Lung_Opacity-5596,3
COVID-3479,0
Normal-7610,1
COVID-348,0
Viral Pneumonia-82,2
Lung_Opacity-3736,3
Normal-3123,1
Normal-2545,1
Lung_Opacity-5235,3
COVID-617,0
Lung_Opacity-4011,3
COVID-795,0
Normal-9670,1
Normal-2791,1
Normal-7069,1
Viral Pneumonia-1214,2
Lung_Opacity-2892,3
COVID-3368,0
Lung_Opacity-275,3
Normal-3074,1
Normal-4772,1
Normal-5883,1
COVID-538,0
COVID-798,0
Normal-4177,1
Normal-1204,1
Lung_Opacity-3667,3
Viral Pneumonia-15,2
COVID-130,0
Normal-1649,1
Normal-3890,1
Normal-8023,1
Normal-8137,1
Lung_Opacity-1695,3
Lung_Opacity-1494,3
Lung_Opacity-4897,3
Lung_Opacity-3266,3
Normal-8591,1
Lung_Opacity-396,3
Lung_Opacity-3905,3
Normal-3093,1
Lung_Opacity-4639,3
Lung_Opacity-3128,3
Lung_Opacity-5995,3
Lung_Opacity-2765,3
Lung_Opacity-5367,3
COVID-1365,0
Normal-4434,1
Normal-8994,1
Normal-7049,1
Normal-7678,1
Normal-822,1
Normal-3113,1
Lung_Opacity-1400,3
Viral Pneumonia-1075,2
Lung_Opacity-1636,3
Normal-2600,1
Lung_Opacity-3726,3
Lung_Opacity-3475,3
COVID-2510,0
Normal-9746,1
Normal-8115,1
COVID-1167,0
Viral Pneumonia-1165,2
Normal-9356,1
Normal-5170,1
COVID-2996,0
COVID-974,0
Normal-5238,1
Normal-2238,1
Lung_Opacity-2148,3
Lung_Opacity-1268,3
Lung_Opacity-4226,3
Normal-4260,1
COVID-2790,0
Lung_Opacity-5374,3
Normal-1007,1
COVID-1901,0
Viral Pneumonia-618,2
Normal-8931,1
Lung_Opacity-3497,3
Normal-5898,1
COVID-382,0
Normal-918,1
Normal-7772,1
Lung_Opacity-4921,3
Normal-1182,1
COVID-1508,0
COVID-1647,0
Normal-6065,1
Lung_Opacity-147,3
Normal-5367,1
Lung_Opacity-4042,3
Lung_Opacity-2728,3
Lung_Opacity-1467,3
Normal-7257,1
Lung_Opacity-4512,3
Normal-4946,1
COVID-1259,0
Normal-4939,1
Lung_Opacity-3761,3
Normal-9506,1
Normal-4982,1
Lung_Opacity-1924,3
Normal-5382,1
Normal-7040,1
Lung_Opacity-5097,3
COVID-930,0
COVID-1810,0
Lung_Opacity-2080,3
Lung_Opacity-2298,3
Lung_Opacity-3199,3
Lung_Opacity-4590,3
Lung_Opacity-545,3
Lung_Opacity-1379,3
Normal-6243,1
Lung_Opacity-2538,3
Normal-2892,1
COVID-1895,0
Normal-1551,1
Normal-6205,1
COVID-231,0
Lung_Opacity-4962,3
Normal-8886,1
COVID-631,0
Normal-3233,1
Lung_Opacity-5406,3
COVID-2137,0
Lung_Opacity-271,3
Normal-5365,1
Viral Pneumonia-435,2
COVID-1079,0
COVID-2841,0
COVID-2157,0
Normal-3225,1
Lung_Opacity-4288,3
Lung_Opacity-4564,3
COVID-2044,0
Normal-2436,1
Normal-8408,1
Lung_Opacity-3768,3
Normal-7905,1
Normal-5358,1
COVID-784,0
Normal-7278,1
Normal-8624,1
Normal-5849,1
Normal-7073,1
Lung_Opacity-1048,3
Normal-4655,1
Normal-5543,1
Lung_Opacity-750,3
COVID-511,0
COVID-900,0
Lung_Opacity-381,3
Normal-5236,1
COVID-1564,0
COVID-2794,0
Lung_Opacity-1458,3
COVID-2597,0
Lung_Opacity-2160,3
Normal-125,1
Lung_Opacity-1858,3
Normal-82,1
Viral Pneumonia-632,2
Normal-7139,1
Normal-1869,1
Normal-5027,1
COVID-806,0
Lung_Opacity-453,3
Lung_Opacity-328,3
Normal-3070,1
Normal-7265,1
COVID-98,0
Normal-5490,1
Normal-375,1
Normal-4708,1
Normal-687,1
Lung_Opacity-173,3
Normal-1411,1
COVID-221,0
COVID-939,0
Lung_Opacity-5837,3
Normal-5806,1
Viral Pneumonia-1124,2
Normal-5969,1
Normal-1339,1
Lung_Opacity-3494,3
Lung_Opacity-5627,3
Normal-8510,1
Normal-3253,1
Normal-4153,1
Lung_Opacity-3374,3
Lung_Opacity-4657,3
Normal-6208,1
COVID-649,0
Lung_Opacity-4314,3
Lung_Opacity-488,3
Lung_Opacity-4924,3
Lung_Opacity-3974,3
Normal-392,1
Normal-2247,1
Lung_Opacity-3642,3
Normal-4446,1
Normal-5771,1
Normal-1193,1
Normal-7239,1
Lung_Opacity-3640,3
Normal-1580,1
Viral Pneumonia-942,2
Lung_Opacity-1765,3
Normal-4878,1
Viral Pneumonia-345,2
COVID-938,0
COVID-2046,0
Normal-3254,1
Lung_Opacity-3428,3
COVID-2595,0
Normal-1629,1
Lung_Opacity-5294,3
COVID-819,0
Normal-3094,1
Lung_Opacity-4446,3
Viral Pneumonia-447,2
Normal-823,1
Normal-706,1
COVID-847,0
COVID-3467,0
Lung_Opacity-2198,3
Normal-7273,1
Normal-2169,1
Normal-3991,1
Normal-7940,1
COVID-2037,0
Lung_Opacity-4583,3
Viral Pneumonia-760,2
Normal-4596,1
Normal-5588,1
Normal-6413,1
COVID-3017,0
Normal-6172,1
Lung_Opacity-4758,3
COVID-3284,0
COVID-2807,0
Lung_Opacity-49,3
Lung_Opacity-197,3
Normal-1475,1
Normal-8969,1
Lung_Opacity-2557,3
Normal-3892,1
Viral Pneumonia-1038,2
Lung_Opacity-5631,3
Lung_Opacity-360,3
Lung_Opacity-5427,3
Normal-3162,1
Lung_Opacity-4178,3
Normal-2761,1
COVID-865,0
Lung_Opacity-5865,3
Lung_Opacity-306,3
COVID-850,0
COVID-2493,0
Normal-6369,1
Lung_Opacity-5272,3
Normal-6071,1
Normal-3157,1
Normal-7945,1
Viral Pneumonia-12,2
Normal-877,1
Lung_Opacity-4255,3
Normal-6338,1
Lung_Opacity-1888,3
Normal-2805,1
Normal-5202,1
Normal-1716,1
COVID-1150,0
Normal-2216,1
COVID-657,0
Normal-6824,1
Lung_Opacity-5474,3
Lung_Opacity-861,3
Viral Pneumonia-405,2
Normal-4088,1
Normal-2778,1
Lung_Opacity-4381,3
COVID-2805,0
COVID-2714,0
Lung_Opacity-2735,3
Lung_Opacity-5448,3
Viral Pneumonia-1279,2
COVID-2928,0
Lung_Opacity-869,3
Lung_Opacity-473,3
COVID-886,0
Lung_Opacity-3999,3
COVID-1481,0
Normal-2339,1
Lung_Opacity-4823,3
COVID-1887,0
COVID-3122,0
COVID-412,0
Normal-3360,1
Normal-2609,1
Normal-9390,1
Normal-1240,1
Viral Pneumonia-1116,2
Normal-2661,1
Normal-1824,1
Normal-4768,1
Lung_Opacity-2862,3
Lung_Opacity-5561,3
Normal-3249,1
Normal-6806,1
Normal-7166,1
Normal-4633,1
Lung_Opacity-5431,3
Lung_Opacity-1152,3
Lung_Opacity-5065,3
Normal-1378,1
Normal-4484,1
Normal-901,1
Normal-1815,1
Normal-116,1
Normal-4452,1
Normal-4666,1
Lung_Opacity-3112,3
Normal-5547,1
Viral Pneumonia-1016,2
Normal-6124,1
COVID-1381,0
Normal-3177,1
Normal-9403,1
Normal-4975,1
COVID-1018,0
Normal-10160,1
Normal-2710,1
Lung_Opacity-1389,3
Lung_Opacity-5634,3
COVID-3075,0
Normal-2951,1
Lung_Opacity-1327,3
COVID-37,0
Lung_Opacity-693,3
Normal-1051,1
Normal-2104,1
Lung_Opacity-3491,3
Lung_Opacity-922,3
COVID-1830,0
Lung_Opacity-4070,3
Normal-2633,1
Viral Pneumonia-399,2
Normal-6731,1
Normal-6905,1
Viral Pneumonia-199,2
Lung_Opacity-5783,3
Normal-2038,1
Lung_Opacity-5669,3
Normal-3260,1
COVID-1163,0
Viral Pneumonia-1180,2
Normal-8660,1
Normal-3229,1
COVID-2958,0
COVID-881,0
Lung_Opacity-103,3
Normal-4016,1
Normal-8897,1
Lung_Opacity-761,3
Lung_Opacity-734,3
COVID-2780,0
Lung_Opacity-3040,3
Normal-7351,1
Lung_Opacity-1742,3
Lung_Opacity-1023,3
Normal-662,1
Lung_Opacity-1585,3
Lung_Opacity-287,3
Normal-983,1
Normal-1581,1
COVID-2217,0
COVID-1679,0
Lung_Opacity-2676,3
Normal-6277,1
COVID-1925,0
COVID-2862,0
Lung_Opacity-4204,3
Normal-31,1
Lung_Opacity-4615,3
Normal-4656,1
Lung_Opacity-4769,3
Lung_Opacity-4623,3
Normal-2813,1
Normal-4988,1
Normal-4360,1
Lung_Opacity-5978,3
Normal-9887,1
Normal-5362,1
Normal-7848,1
COVID-3080,0
Normal-9444,1
Lung_Opacity-4492,3
Normal-8369,1
Lung_Opacity-2101,3
Lung_Opacity-5718,3
Lung_Opacity-4496,3
COVID-2975,0
Lung_Opacity-2118,3
COVID-2114,0
Normal-1852,1
Normal-4358,1
Lung_Opacity-279,3
COVID-1137,0
Lung_Opacity-4818,3
Viral Pneumonia-328,2
Normal-1171,1
Viral Pneumonia-746,2
Normal-7815,1
Normal-4266,1
Lung_Opacity-3455,3
COVID-2898,0
Normal-6290,1
Normal-6197,1
Normal-2544,1
Normal-3420,1
Lung_Opacity-683,3
Normal-2967,1
Normal-5086,1
Lung_Opacity-163,3
Viral Pneumonia-1088,2
COVID-2281,0
Normal-1,1
COVID-1540,0
Lung_Opacity-3312,3
Lung_Opacity-2390,3
Normal-2002,1
Normal-4349,1
COVID-106,0
COVID-2879,0
Normal-763,1
Normal-4537,1
Normal-3599,1
Normal-8339,1
Normal-4521,1
Lung_Opacity-2402,3
COVID-338,0
Viral Pneumonia-293,2
Lung_Opacity-1611,3
Lung_Opacity-3152,3
Normal-817,1
Normal-1049,1
Normal-8096,1
Normal-4761,1
Normal-3402,1
Viral Pneumonia-629,2
Normal-2001,1
Normal-5101,1
COVID-132,0
Normal-8330,1
Lung_Opacity-1032,3
Normal-2226,1
Normal-5056,1
COVID-1765,0
Viral Pneumonia-1301,2
COVID-2432,0
Normal-9003,1
COVID-526,0
Lung_Opacity-4291,3
Lung_Opacity-1942,3
Normal-9814,1
Normal-57,1
Lung_Opacity-4119,3
COVID-801,0
Lung_Opacity-4558,3
COVID-2899,0
Normal-6541,1
Normal-9863,1
Lung_Opacity-5212,3
COVID-1660,0
Normal-1826,1
Normal-4261,1
Normal-9466,1
COVID-893,0
Normal-8340,1
Normal-2956,1
Lung_Opacity-626,3
Normal-4879,1
Lung_Opacity-492,3
Lung_Opacity-614,3
COVID-3530,0
Normal-1218,1
Viral Pneumonia-762,2
Normal-5893,1
Lung_Opacity-5935,3
Lung_Opacity-4485,3
COVID-307,0
Lung_Opacity-2061,3
Viral Pneumonia-1220,2
Lung_Opacity-1837,3
COVID-58,0
Lung_Opacity-858,3
Normal-4108,1
Lung_Opacity-1873,3
Normal-4465,1
Normal-9885,1
Normal-2916,1
Normal-2289,1
COVID-2829,0
Lung_Opacity-2082,3
Lung_Opacity-2240,3
Normal-8041,1
Viral Pneumonia-311,2
Lung_Opacity-4257,3
Normal-3103,1
Viral Pneumonia-749,2
Normal-10111,1
Lung_Opacity-2928,3
COVID-1479,0
Normal-9708,1
Normal-7685,1
Normal-4531,1
Viral Pneumonia-1019,2
Normal-7272,1
Normal-4576,1
Viral Pneumonia-1304,2
Normal-2173,1
Normal-546,1
Lung_Opacity-1334,3
Normal-3462,1
Lung_Opacity-2670,3
Lung_Opacity-5637,3
Normal-2336,1
Normal-7725,1
COVID-2816,0
COVID-2028,0
Normal-8349,1
Normal-7877,1
Lung_Opacity-3625,3
Lung_Opacity-148,3
Lung_Opacity-5467,3
COVID-2371,0
Normal-1026,1
Normal-4639,1
Viral Pneumonia-1254,2
Lung_Opacity-1371,3
Normal-5812,1
Lung_Opacity-3704,3
COVID-1659,0
Normal-9721,1
Lung_Opacity-4659,3
Normal-4047,1
COVID-1310,0
Normal-6502,1
COVID-3474,0
Lung_Opacity-5937,3
COVID-3512,0
Normal-6330,1
Normal-1549,1
COVID-1879,0
Normal-6161,1
Normal-3526,1
COVID-2602,0
Normal-6486,1
Normal-2995,1
Normal-10098,1
COVID-3484,0
Lung_Opacity-351,3
Normal-2051,1
COVID-2832,0
Lung_Opacity-2360,3
Lung_Opacity-329,3
COVID-2319,0
Lung_Opacity-1568,3
Lung_Opacity-3913,3
Normal-1482,1
Normal-9438,1
Normal-9002,1
Lung_Opacity-3871,3
Normal-8197,1
Lung_Opacity-423,3
Lung_Opacity-4413,3
Normal-6451,1
Lung_Opacity-2342,3
Lung_Opacity-2956,3
Normal-4817,1
Normal-4297,1
Normal-1659,1
Viral Pneumonia-1173,2
Normal-3877,1
Normal-10087,1
Normal-256,1
Lung_Opacity-3527,3
COVID-3070,0
Normal-7341,1
Normal-5346,1
Lung_Opacity-4782,3
Lung_Opacity-4176,3
COVID-287,0
Normal-759,1
Normal-1706,1
Lung_Opacity-3507,3
Normal-10107,1
Normal-8455,1
Normal-1686,1
Lung_Opacity-3082,3
Normal-5909,1
Normal-5859,1
COVID-2787,0
COVID-1967,0
Lung_Opacity-4626,3
Normal-3381,1
Normal-6322,1
Normal-5292,1
Lung_Opacity-5237,3
Normal-3724,1
Lung_Opacity-1821,3
COVID-2223,0
Normal-7507,1
COVID-471,0
Lung_Opacity-3205,3
Viral Pneumonia-5,2
COVID-258,0
Normal-8879,1
Normal-6249,1
Normal-577,1
Lung_Opacity-2091,3
Lung_Opacity-3762,3
COVID-491,0
COVID-2404,0
Normal-1739,1
Normal-7435,1
Normal-4296,1
Lung_Opacity-4338,3
Normal-9878,1
Normal-3104,1
Normal-6323,1
COVID-724,0
Lung_Opacity-831,3
Normal-2232,1
Lung_Opacity-5698,3
Normal-8898,1
Normal-8873,1
Lung_Opacity-5883,3
COVID-828,0
COVID-2797,0
COVID-3127,0
Lung_Opacity-3164,3
COVID-1517,0
Normal-1921,1
COVID-2792,0
Normal-7719,1
Normal-703,1
Lung_Opacity-291,3
Lung_Opacity-5194,3
Normal-7008,1
COVID-3527,0
Normal-8336,1
Lung_Opacity-935,3
Normal-9538,1
Viral Pneumonia-670,2
Normal-2534,1
Normal-335,1
Normal-9837,1
Lung_Opacity-2611,3
COVID-74,0
Lung_Opacity-283,3
Normal-3235,1
COVID-2248,0
COVID-3134,0
Normal-2793,1
Lung_Opacity-3597,3
Lung_Opacity-1291,3
Lung_Opacity-1091,3
Normal-4383,1
Normal-6862,1
Normal-1156,1
Viral Pneumonia-257,2
Normal-9982,1
Normal-6653,1
Normal-1888,1
Lung_Opacity-3890,3
COVID-2115,0
Normal-7060,1
Normal-131,1
Normal-7708,1
Normal-9344,1
Viral Pneumonia-1096,2
Lung_Opacity-1471,3
Normal-1752,1
Viral Pneumonia-444,2
Viral Pneumonia-586,2
Lung_Opacity-1424,3
COVID-1986,0
Normal-7679,1
Normal-2098,1
Normal-7299,1
Lung_Opacity-5512,3
Normal-9571,1
Lung_Opacity-5275,3
Normal-566,1
COVID-3213,0
Viral Pneumonia-939,2
Viral Pneumonia-22,2
COVID-2645,0
COVID-812,0
Lung_Opacity-584,3
Normal-9130,1
Normal-6337,1
Normal-5509,1
Normal-4063,1
Normal-8933,1
Viral Pneumonia-111,2
Lung_Opacity-2546,3
Normal-7683,1
Normal-6618,1
Lung_Opacity-3081,3
Normal-3853,1
Lung_Opacity-835,3
COVID-832,0
Normal-6081,1
Lung_Opacity-4483,3
Normal-8049,1
Normal-5663,1
COVID-2489,0
Lung_Opacity-1435,3
Normal-3773,1
Lung_Opacity-1614,3
Normal-10058,1
Viral Pneumonia-351,2
Lung_Opacity-5947,3
Normal-1889,1
Normal-9332,1
Normal-6765,1
Normal-6556,1
Lung_Opacity-5802,3
Normal-9522,1
Normal-8926,1
Lung_Opacity-2551,3
COVID-1,0
Normal-165,1
Lung_Opacity-3478,3
Normal-9828,1
Normal-5787,1
Lung_Opacity-1271,3
Normal-4407,1
Normal-198,1
Normal-6434,1
Normal-7840,1
COVID-2574,0
Lung_Opacity-4296,3
Lung_Opacity-4052,3
Lung_Opacity-370,3
Lung_Opacity-4851,3
Normal-7141,1
Lung_Opacity-962,3
Normal-5687,1
Lung_Opacity-2632,3
Lung_Opacity-4279,3
Normal-6187,1
Normal-278,1
Normal-6122,1
Normal-309,1
COVID-896,0
Normal-2149,1
Viral Pneumonia-590,2
Viral Pneumonia-1209,2
Normal-1904,1
Lung_Opacity-4531,3
Normal-8595,1
Normal-5472,1
Lung_Opacity-1509,3
Normal-7511,1
Lung_Opacity-1386,3
Normal-8536,1
COVID-420,0
COVID-3207,0
Viral Pneumonia-1012,2
Lung_Opacity-1486,3
Normal-5467,1
Lung_Opacity-4310,3
Lung_Opacity-4320,3
Normal-4014,1
Viral Pneumonia-834,2
Normal-5457,1
Normal-1380,1
Normal-3347,1
Normal-8126,1
Lung_Opacity-5151,3
Lung_Opacity-5157,3
Normal-8827,1
COVID-1797,0
Normal-1747,1
Normal-9412,1
Lung_Opacity-1586,3
COVID-946,0
Lung_Opacity-2924,3
Normal-461,1
Normal-9112,1
Viral Pneumonia-234,2
Lung_Opacity-5308,3
COVID-3372,0
Lung_Opacity-4642,3
Normal-9525,1
Lung_Opacity-5265,3
Lung_Opacity-2292,3
Normal-6188,1
Lung_Opacity-94,3
Normal-5074,1
Lung_Opacity-3052,3
Normal-1843,1
Normal-4607,1
Normal-3355,1
COVID-1833,0
COVID-161,0
Lung_Opacity-527,3
Normal-7509,1
Normal-8793,1
Normal-3923,1
Lung_Opacity-3435,3
COVID-2631,0
Normal-2802,1
Lung_Opacity-5353,3
Normal-8389,1
Normal-4100,1
Lung_Opacity-4168,3
Lung_Opacity-2605,3
Normal-7192,1
Normal-6781,1
Normal-7235,1
Lung_Opacity-2147,3
Viral Pneumonia-1258,2
Normal-9576,1
Lung_Opacity-1149,3
Normal-4380,1
Normal-3356,1
Lung_Opacity-2880,3
Normal-8155,1
Normal-3668,1
Normal-5242,1
Normal-3336,1
Lung_Opacity-3740,3
Normal-5567,1
Lung_Opacity-74,3
Normal-4500,1
Lung_Opacity-1297,3
Normal-9724,1
Normal-2396,1
COVID-3373,0
Normal-4801,1
Lung_Opacity-3566,3
Normal-9493,1
Normal-2375,1
COVID-378,0
Viral Pneumonia-1039,2
Lung_Opacity-511,3
Lung_Opacity-562,3
Lung_Opacity-4205,3
Normal-1768,1
COVID-3252,0
Normal-1457,1
COVID-407,0
Normal-7758,1
Normal-1309,1
COVID-1544,0
Normal-9767,1
Lung_Opacity-2967,3
COVID-3345,0
Normal-1848,1
Lung_Opacity-2144,3
COVID-3477,0
Lung_Opacity-2323,3
Lung_Opacity-5748,3
Normal-3629,1
Lung_Opacity-5670,3
Normal-5393,1
Lung_Opacity-424,3
COVID-3589,0
Normal-6136,1
Lung_Opacity-3391,3
Normal-6910,1
Normal-4686,1
Normal-6356,1
Viral Pneumonia-1092,2
Lung_Opacity-6008,3
COVID-44,0
COVID-2344,0
Normal-5592,1
Viral Pneumonia-603,2
Normal-5159,1
Lung_Opacity-2871,3
Normal-9275,1
Normal-7704,1
Viral Pneumonia-523,2
Normal-3977,1
Lung_Opacity-2502,3
Normal-2625,1
Normal-2733,1
Lung_Opacity-961,3
Normal-4187,1
Lung_Opacity-3636,3
Normal-9624,1
Lung_Opacity-2044,3
Normal-4469,1
Normal-1456,1
Normal-7893,1
Viral Pneumonia-880,2
Normal-9520,1
Lung_Opacity-4281,3
Viral Pneumonia-782,2
Viral Pneumonia-892,2
Normal-760,1
Normal-3686,1
Normal-8056,1
Normal-1245,1
Normal-6895,1
Lung_Opacity-4147,3
Lung_Opacity-2756,3
COVID-2552,0
Normal-2179,1
Lung_Opacity-4231,3
Normal-1252,1
COVID-1577,0
Normal-5252,1
Normal-2649,1
Viral Pneumonia-212,2
Lung_Opacity-2270,3
Normal-1099,1
Normal-9076,1
COVID-1292,0
Lung_Opacity-2808,3
Lung_Opacity-5034,3
Lung_Opacity-2806,3
COVID-3279,0
COVID-1625,0
Lung_Opacity-816,3
Normal-6714,1
Normal-7346,1
Lung_Opacity-716,3
COVID-3371,0
Normal-4802,1
COVID-2664,0
Normal-4082,1
Viral Pneumonia-129,2
COVID-2757,0
Normal-558,1
Normal-4122,1
Normal-8883,1
Normal-4529,1
Viral Pneumonia-986,2
Lung_Opacity-109,3
Normal-2338,1
Lung_Opacity-1682,3
Normal-3990,1
COVID-3335,0
Normal-8701,1
Normal-7456,1
Normal-5047,1
Normal-435,1
Normal-5620,1
Lung_Opacity-1031,3
Lung_Opacity-2458,3
Lung_Opacity-5951,3
Normal-581,1
Normal-5100,1
Lung_Opacity-3253,3
Viral Pneumonia-972,2
Normal-9553,1
Normal-2975,1
Normal-10040,1
Lung_Opacity-342,3
Normal-1933,1
Lung_Opacity-2854,3
Lung_Opacity-591,3
Lung_Opacity-1781,3
COVID-2462,0
Lung_Opacity-4264,3
Normal-9693,1
Normal-1023,1
Lung_Opacity-4355,3
Normal-6546,1
Normal-8634,1
Normal-5900,1
Lung_Opacity-597,3
Normal-1169,1
Normal-7797,1
Normal-1840,1
Normal-2188,1
Lung_Opacity-2912,3
COVID-1043,0
COVID-529,0
Lung_Opacity-1579,3
Normal-6422,1
Viral Pneumonia-1284,2
Lung_Opacity-1598,3
COVID-210,0
COVID-818,0
Lung_Opacity-4312,3
COVID-1671,0
Normal-8927,1
Lung_Opacity-1943,3
Lung_Opacity-3365,3
COVID-1807,0
Normal-6782,1
Normal-2269,1
Normal-2060,1
Normal-1011,1
Lung_Opacity-2328,3
Viral Pneumonia-1340,2
COVID-3091,0
Normal-4631,1
COVID-1414,0
Lung_Opacity-5722,3
Normal-7592,1
Normal-7194,1
Lung_Opacity-4457,3
Normal-7991,1
Lung_Opacity-2973,3
Normal-7115,1
Lung_Opacity-4101,3
Lung_Opacity-1257,3
Lung_Opacity-4902,3
Normal-400,1
Normal-7742,1
Normal-4924,1
Lung_Opacity-2096,3
Normal-386,1
Normal-6024,1
COVID-2034,0
Lung_Opacity-4811,3
Normal-6185,1
Normal-1859,1
COVID-2346,0
Normal-2844,1
Normal-6944,1
Viral Pneumonia-742,2
Normal-529,1
Lung_Opacity-4598,3
Normal-5055,1
Normal-801,1
COVID-541,0
Viral Pneumonia-429,2
Normal-9119,1
Lung_Opacity-4124,3
Normal-7631,1
COVID-165,0
Normal-6315,1
Lung_Opacity-1503,3
Normal-950,1
Lung_Opacity-5695,3
Normal-2706,1
Lung_Opacity-730,3
COVID-39,0
Normal-4874,1
COVID-52,0
COVID-2464,0
Normal-9568,1
Lung_Opacity-2678,3
Normal-4825,1
Lung_Opacity-2476,3
Normal-3096,1
Normal-9523,1
COVID-1476,0
Normal-6270,1
Normal-3156,1
Lung_Opacity-153,3
Lung_Opacity-1390,3
Viral Pneumonia-547,2
Normal-2278,1
Lung_Opacity-4506,3
Normal-2476,1
Lung_Opacity-5599,3
Lung_Opacity-1175,3
Viral Pneumonia-1060,2
Normal-4000,1
Lung_Opacity-5824,3
Normal-5662,1
Normal-1414,1
Lung_Opacity-3816,3
COVID-1690,0
Normal-2225,1
Lung_Opacity-2348,3
Normal-4926,1
COVID-1710,0
Normal-6543,1
Normal-2082,1
Normal-3539,1
Normal-3652,1
