FILE NAME,label
Lung_Opacity-4756,3
Lung_Opacity-2158,3
Lung_Opacity-3679,3
Normal-1102,1
Lung_Opacity-280,3
Normal-5105,1
Lung_Opacity-3186,3
Normal-7087,1
Normal-7968,1
Normal-3792,1
COVID-1930,0
Lung_Opacity-4789,3
Normal-250,1
Lung_Opacity-5946,3
Normal-7850,1
Normal-2479,1
Normal-5569,1
Lung_Opacity-4678,3
Normal-5560,1
Normal-8678,1
Normal-775,1
Lung_Opacity-5192,3
Normal-7366,1
Viral Pneumonia-918,2
COVID-2236,0
Lung_Opacity-1318,3
Normal-1951,1
Normal-9376,1
Lung_Opacity-1534,3
Lung_Opacity-4380,3
Normal-8987,1
Normal-3588,1
Lung_Opacity-2109,3
Lung_Opacity-795,3
Normal-21,1
Lung_Opacity-609,3
Normal-3296,1
Normal-7492,1
Normal-7357,1
Normal-7312,1
Normal-7311,1
Normal-979,1
Normal-2971,1
COVID-2112,0
Normal-479,1
COVID-405,0
Normal-683,1
Normal-8123,1
Normal-8813,1
COVID-1578,0
Viral Pneumonia-923,2
Lung_Opacity-5642,3
Normal-1588,1
COVID-532,0
COVID-570,0
Normal-6387,1
Normal-7795,1
Lung_Opacity-2005,3
Normal-2840,1
Viral Pneumonia-1119,2
Normal-1613,1
Normal-9158,1
Normal-4885,1
Lung_Opacity-5175,3
Normal-1871,1
Normal-6181,1
COVID-2345,0
COVID-863,0
Lung_Opacity-829,3
Lung_Opacity-5643,3
Normal-8689,1
Normal-6780,1
Normal-9687,1
Normal-4262,1
Normal-5986,1
Lung_Opacity-1014,3
Lung_Opacity-152,3
Normal-8405,1
Normal-8930,1
Normal-3559,1
Normal-7332,1
Lung_Opacity-863,3
Normal-8371,1
Lung_Opacity-4420,3
Lung_Opacity-2171,3
Normal-9218,1
Normal-6116,1
Normal-3358,1
Lung_Opacity-4892,3
Normal-598,1
Normal-3536,1
Normal-4330,1
Lung_Opacity-3250,3
Lung_Opacity-1863,3
Normal-1562,1
Normal-8102,1
COVID-1495,0
Normal-3889,1
Normal-7360,1
Normal-3896,1
Normal-8261,1
Lung_Opacity-5524,3
Normal-9213,1
Viral Pneumonia-511,2
Normal-7231,1
Lung_Opacity-4879,3
Lung_Opacity-1051,3
Normal-1622,1
Normal-2167,1
Normal-9991,1
COVID-3568,0
Normal-5541,1
Normal-7780,1
Normal-10028,1
COVID-200,0
Normal-2547,1
Normal-2393,1
Normal-2145,1
COVID-175,0
Lung_Opacity-5646,3
Normal-8107,1
Normal-1963,1
Lung_Opacity-1170,3
Lung_Opacity-5143,3
Lung_Opacity-5249,3
Lung_Opacity-4802,3
Lung_Opacity-4241,3
Normal-3312,1
Lung_Opacity-3224,3
Normal-4333,1
Lung_Opacity-288,3
Normal-7807,1
Normal-7912,1
Normal-2368,1
Normal-2133,1
Normal-7377,1
Normal-7632,1
Normal-9588,1
Lung_Opacity-804,3
Normal-110,1
Lung_Opacity-641,3
Lung_Opacity-2994,3
Normal-1794,1
Normal-6095,1
Lung_Opacity-643,3
Normal-8370,1
Normal-1702,1
Viral Pneumonia-375,2
Normal-5182,1
Normal-8015,1
Normal-7614,1
Normal-5096,1
COVID-2612,0
Normal-1391,1
Lung_Opacity-1848,3
Viral Pneumonia-261,2
Lung_Opacity-2457,3
Normal-3963,1
COVID-686,0
Normal-10150,1
COVID-3135,0
Lung_Opacity-5289,3
Viral Pneumonia-280,2
COVID-1974,0
Viral Pneumonia-570,2
Normal-689,1
Lung_Opacity-345,3
Normal-3393,1
Lung_Opacity-1931,3
Normal-3611,1
COVID-2343,0
Normal-9649,1
Lung_Opacity-4433,3
COVID-3190,0
Lung_Opacity-5032,3
Lung_Opacity-1207,3
Normal-5418,1
Normal-6098,1
COVID-2058,0
Normal-3272,1
Normal-5571,1
Lung_Opacity-715,3
Lung_Opacity-1096,3
Normal-2901,1
Normal-7356,1
Viral Pneumonia-392,2
Normal-5857,1
Viral Pneumonia-1178,2
Normal-4888,1
Normal-2446,1
Normal-540,1
Normal-739,1
COVID-2741,0
Lung_Opacity-5922,3
Normal-5855,1
Normal-6209,1
COVID-810,0
Normal-752,1
Viral Pneumonia-627,2
Viral Pneumonia-803,2
Lung_Opacity-886,3
Lung_Opacity-4630,3
Lung_Opacity-1126,3
COVID-3583,0
Normal-9762,1
Normal-608,1
Normal-4897,1
Normal-8529,1
COVID-3489,0
Normal-3421,1
Viral Pneumonia-630,2
Viral Pneumonia-907,2
Normal-6654,1
COVID-2318,0
Lung_Opacity-1659,3
Normal-7216,1
Normal-9552,1
Viral Pneumonia-66,2
Lung_Opacity-3734,3
Normal-1769,1
Normal-1497,1
Normal-7902,1
Lung_Opacity-4680,3
Viral Pneumonia-323,2
Lung_Opacity-2006,3
Normal-8244,1
Lung_Opacity-5092,3
COVID-591,0
Normal-7336,1
Normal-9946,1
Viral Pneumonia-508,2
Lung_Opacity-828,3
Lung_Opacity-5936,3
Normal-390,1
Normal-3845,1
Normal-4150,1
Lung_Opacity-3954,3
Normal-141,1
Normal-4336,1
Lung_Opacity-2437,3
Lung_Opacity-5754,3
Lung_Opacity-4511,3
Normal-3204,1
Normal-9617,1
Normal-3529,1
Lung_Opacity-4750,3
Normal-8176,1
COVID-2518,0
Normal-8854,1
Normal-2772,1
Viral Pneumonia-142,2
Lung_Opacity-2635,3
Normal-3830,1
Normal-2410,1
Normal-4477,1
COVID-2077,0
Normal-5288,1
Viral Pneumonia-68,2
Normal-3716,1
Lung_Opacity-2997,3
Lung_Opacity-2155,3
COVID-949,0
Normal-8291,1
Normal-2486,1
Normal-8912,1
Normal-6206,1
Normal-6164,1
Lung_Opacity-4661,3
Lung_Opacity-1778,3
Normal-5498,1
Normal-7936,1
Normal-8190,1
COVID-3400,0
Viral Pneumonia-780,2
COVID-3302,0
COVID-1610,0
Normal-1176,1
Lung_Opacity-5817,3
Lung_Opacity-4139,3
Normal-8924,1
Normal-1031,1
Normal-216,1
COVID-2994,0
Lung_Opacity-2700,3
Normal-1507,1
Normal-7768,1
Lung_Opacity-3158,3
Lung_Opacity-675,3
Viral Pneumonia-998,2
Normal-2490,1
Lung_Opacity-495,3
Normal-9770,1
Normal-2779,1
Lung_Opacity-1728,3
Normal-7427,1
COVID-3116,0
Normal-3832,1
Normal-8434,1
Normal-5596,1
Viral Pneumonia-1232,2
COVID-760,0
Lung_Opacity-3633,3
Normal-7410,1
COVID-2354,0
Lung_Opacity-5648,3
Lung_Opacity-2378,3
Viral Pneumonia-1265,2
Normal-249,1
COVID-3399,0
COVID-2009,0
Normal-1725,1
COVID-3030,0
COVID-2347,0
Normal-7305,1
Normal-3591,1
Normal-8795,1
Lung_Opacity-3424,3
Lung_Opacity-1991,3
Lung_Opacity-4329,3
Normal-4599,1
Lung_Opacity-4836,3
Normal-5137,1
COVID-3048,0
Normal-3884,1
Lung_Opacity-2732,3
Normal-1812,1
Lung_Opacity-386,3
Normal-1448,1
COVID-3543,0
Normal-5865,1
COVID-951,0
Normal-2110,1
Normal-9,1
Normal-3398,1
COVID-1220,0
COVID-411,0
Normal-8615,1
Normal-8272,1
Lung_Opacity-3694,3
Normal-4348,1
Normal-1669,1
Lung_Opacity-1717,3
Viral Pneumonia-1175,2
Lung_Opacity-998,3
Normal-8798,1
Lung_Opacity-5553,3
Normal-2559,1
Normal-1807,1
Lung_Opacity-3136,3
Normal-7019,1
Normal-4351,1
COVID-932,0
Normal-1726,1
Normal-7198,1
COVID-3199,0
Lung_Opacity-611,3
Normal-4681,1
Normal-7227,1
Normal-9910,1
Lung_Opacity-4901,3
Normal-1148,1
Normal-3863,1
Normal-187,1
Normal-311,1
COVID-1318,0
COVID-2057,0
Viral Pneumonia-553,2
Viral Pneumonia-72,2
Normal-555,1
Normal-7294,1
Normal-4861,1
Normal-1572,1
Normal-1518,1
COVID-2465,0
Normal-708,1
Normal-7373,1
Normal-6798,1
COVID-148,0
Lung_Opacity-2901,3
Normal-2239,1
Normal-3915,1
Lung_Opacity-3714,3
Normal-4845,1
Normal-6411,1
Lung_Opacity-5238,3
Normal-3150,1
Normal-6257,1
Normal-2253,1
Lung_Opacity-4528,3
Lung_Opacity-64,3
Normal-1648,1
Normal-5172,1
Normal-9590,1
Normal-484,1
Normal-4849,1
Normal-7859,1
Normal-8752,1
Normal-3185,1
COVID-2475,0
Lung_Opacity-905,3
Lung_Opacity-1007,3
Lung_Opacity-4935,3
Normal-6511,1
Viral Pneumonia-910,2
COVID-2271,0
Lung_Opacity-2381,3
Normal-5783,1
Lung_Opacity-2417,3
Lung_Opacity-5927,3
Normal-7093,1
Normal-1703,1
COVID-3015,0
Normal-5968,1
Lung_Opacity-4113,3
Normal-4454,1
Normal-10096,1
Normal-1098,1
Normal-6932,1
COVID-2637,0
Normal-10006,1
Lung_Opacity-4587,3
Lung_Opacity-1431,3
COVID-370,0
Lung_Opacity-221,3
COVID-1378,0
Lung_Opacity-5393,3
Normal-6089,1
Normal-3248,1
Lung_Opacity-1632,3
Lung_Opacity-5468,3
COVID-1466,0
Normal-8573,1
COVID-963,0
Normal-3840,1
Normal-3734,1
Lung_Opacity-2752,3
Normal-4277,1
COVID-2620,0
Lung_Opacity-2705,3
Normal-8233,1
Normal-6882,1
Lung_Opacity-420,3
COVID-133,0
Normal-9454,1
Normal-8554,1
Lung_Opacity-910,3
COVID-1822,0
Lung_Opacity-461,3
Normal-6137,1
Viral Pneumonia-1086,2
Normal-6265,1
Normal-3270,1
Lung_Opacity-2453,3
Viral Pneumonia-170,2
Lung_Opacity-971,3
Normal-7554,1
COVID-1633,0
Lung_Opacity-3191,3
Normal-3621,1
Lung_Opacity-1204,3
Normal-8257,1
COVID-2027,0
Lung_Opacity-1897,3
Normal-6732,1
Normal-5355,1
Lung_Opacity-1764,3
COVID-2466,0
COVID-3585,0
Lung_Opacity-548,3
Normal-6212,1
Lung_Opacity-1502,3
COVID-851,0
Lung_Opacity-5483,3
COVID-2334,0
Normal-1597,1
Normal-1317,1
Lung_Opacity-5535,3
Normal-1446,1
Normal-516,1
Normal-8489,1
Lung_Opacity-2694,3
COVID-2483,0
Normal-3039,1
Viral Pneumonia-927,2
Normal-8290,1
Viral Pneumonia-654,2
Normal-1687,1
Normal-1620,1
Lung_Opacity-1988,3
Normal-322,1
Lung_Opacity-4404,3
Normal-8300,1
Normal-2036,1
Normal-3350,1
Lung_Opacity-1685,3
Lung_Opacity-2520,3
COVID-3550,0
COVID-1478,0
Viral Pneumonia-1298,2
Normal-4530,1
Lung_Opacity-5171,3
COVID-2487,0
Lung_Opacity-3211,3
Normal-253,1
Normal-7033,1
Normal-2333,1
Normal-5520,1
Normal-7847,1
Normal-2495,1
COVID-553,0
COVID-2189,0
Normal-6990,1
Viral Pneumonia-46,2
Viral Pneumonia-510,2
COVID-681,0
Normal-4026,1
Lung_Opacity-5664,3
Viral Pneumonia-60,2
Lung_Opacity-3233,3
Normal-9066,1
Lung_Opacity-5398,3
Lung_Opacity-2828,3
COVID-3124,0
Normal-7365,1
COVID-3118,0
Lung_Opacity-4046,3
Normal-8630,1
Lung_Opacity-1928,3
Lung_Opacity-1139,3
Normal-6851,1
Normal-8368,1
Normal-9109,1
Normal-2694,1
Lung_Opacity-2307,3
Normal-260,1
Viral Pneumonia-263,2
Viral Pneumonia-1097,2
COVID-2972,0
Normal-6790,1
Normal-10010,1
COVID-1491,0
Normal-2013,1
Lung_Opacity-5338,3
Lung_Opacity-3881,3
Normal-6167,1
Normal-2934,1
Normal-10114,1
Normal-2162,1
Normal-9048,1
COVID-1948,0
Normal-1288,1
Normal-9849,1
Lung_Opacity-563,3
Normal-7104,1
COVID-1193,0
Lung_Opacity-3823,3
Lung_Opacity-3841,3
COVID-3330,0
COVID-1394,0
Normal-6421,1
Normal-486,1
COVID-2562,0
Normal-7189,1
COVID-825,0
Normal-9144,1
Normal-4029,1
COVID-1011,0
Normal-434,1
Normal-8905,1
Lung_Opacity-352,3
Lung_Opacity-1444,3
Normal-9761,1
Normal-2053,1
COVID-1568,0
Normal-3600,1
Normal-9415,1
Normal-4593,1
COVID-3596,0
Normal-1515,1
Normal-2623,1
COVID-1906,0
Lung_Opacity-1321,3
COVID-3270,0
COVID-2709,0
Normal-628,1
Viral Pneumonia-416,2
Lung_Opacity-1515,3
Normal-899,1
Lung_Opacity-916,3
Normal-6363,1
Normal-8159,1
COVID-2194,0
Normal-7741,1
Normal-5311,1
Lung_Opacity-2541,3
Normal-8045,1
Normal-6303,1
Normal-4011,1
Lung_Opacity-3129,3
Lung_Opacity-4621,3
Normal-9075,1
COVID-1041,0
Lung_Opacity-1985,3
Normal-9510,1
Normal-7195,1
Normal-1887,1
Normal-4805,1
Lung_Opacity-4324,3
Lung_Opacity-2399,3
Normal-5465,1
COVID-1068,0
Viral Pneumonia-30,2
Viral Pneumonia-159,2
COVID-2679,0
Lung_Opacity-5513,3
Lung_Opacity-409,3
Lung_Opacity-3048,3
Lung_Opacity-4700,3
Normal-6963,1
Lung_Opacity-5880,3
Normal-9925,1
Lung_Opacity-2804,3
Lung_Opacity-2190,3
Normal-9349,1
Normal-8043,1
Normal-353,1
Lung_Opacity-4472,3
Normal-2298,1
Normal-1151,1
Lung_Opacity-485,3
Normal-1474,1
Normal-8048,1
Normal-4717,1
Normal-6408,1
Normal-8676,1
Normal-1626,1
Normal-2847,1
Normal-2458,1
COVID-2454,0
Lung_Opacity-640,3
COVID-992,0
Normal-9067,1
Lung_Opacity-3650,3
COVID-116,0
Normal-10132,1
Normal-8219,1
COVID-1224,0
Lung_Opacity-4770,3
COVID-3468,0
Normal-4759,1
Viral Pneumonia-67,2
Lung_Opacity-2310,3
Lung_Opacity-5864,3
Lung_Opacity-2419,3
Viral Pneumonia-1033,2
Normal-83,1
Lung_Opacity-5776,3
Normal-5217,1
Normal-2454,1
Lung_Opacity-3247,3
Lung_Opacity-3047,3
Normal-9458,1
Normal-4750,1
Lung_Opacity-1416,3
COVID-1886,0
COVID-504,0
Lung_Opacity-3606,3
Normal-1965,1
COVID-2050,0
Normal-3580,1
COVID-979,0
Lung_Opacity-4788,3
COVID-358,0
COVID-311,0
Lung_Opacity-1849,3
Viral Pneumonia-136,2
Normal-2473,1
Normal-8960,1
Normal-5550,1
Lung_Opacity-4755,3
Normal-3363,1
Normal-9194,1
Viral Pneumonia-1130,2
Lung_Opacity-4434,3
Lung_Opacity-5148,3
Normal-7986,1
COVID-216,0
COVID-734,0
Normal-712,1
Normal-8458,1
Normal-8952,1
Normal-5529,1
Lung_Opacity-4565,3
Normal-755,1
Normal-7217,1
Normal-8557,1
COVID-820,0
Normal-5156,1
COVID-2109,0
Normal-5819,1
Normal-2488,1
Normal-1420,1
Normal-5576,1
Normal-6758,1
Normal-5145,1
COVID-2324,0
Normal-5840,1
Lung_Opacity-3780,3
Normal-5190,1
COVID-2548,0
COVID-437,0
Normal-5863,1
Lung_Opacity-1705,3
Normal-5031,1
Lung_Opacity-1138,3
Lung_Opacity-1707,3
Lung_Opacity-4002,3
Normal-4978,1
Normal-4270,1
COVID-1469,0
Lung_Opacity-2214,3
Lung_Opacity-4703,3
Normal-2431,1
Normal-7376,1
Normal-8979,1
Normal-5440,1
Lung_Opacity-5314,3
COVID-47,0
Lung_Opacity-2086,3
Viral Pneumonia-178,2
Normal-6584,1
Normal-8278,1
Normal-9135,1
Lung_Opacity-4135,3
Normal-6559,1
COVID-909,0
Viral Pneumonia-1268,2
Normal-5897,1
Normal-1280,1
Normal-4241,1
Normal-8161,1
Lung_Opacity-702,3
Normal-607,1
COVID-3029,0
Normal-7762,1
Normal-184,1
Normal-1217,1
COVID-2499,0
Normal-1985,1
COVID-1755,0
COVID-2373,0
Lung_Opacity-415,3
Normal-602,1
Lung_Opacity-784,3
Normal-6750,1
Lung_Opacity-167,3
Normal-844,1
Normal-1251,1
Normal-5205,1
Normal-3557,1
Normal-6728,1
Normal-2492,1
Normal-5765,1
Lung_Opacity-5185,3
Normal-8260,1
Normal-1694,1
Normal-1381,1
Normal-3367,1
Normal-7029,1
Viral Pneumonia-609,2
COVID-1917,0
Normal-2034,1
Lung_Opacity-3638,3
COVID-2851,0
Lung_Opacity-4021,3
Normal-4507,1
COVID-1164,0
Lung_Opacity-1981,3
Normal-4676,1
Lung_Opacity-4164,3
Lung_Opacity-4159,3
Normal-5715,1
Lung_Opacity-3208,3
Lung_Opacity-927,3
Normal-597,1
Normal-3432,1
COVID-2041,0
Normal-5222,1
Normal-5795,1
Viral Pneumonia-1022,2
Lung_Opacity-1801,3
COVID-1862,0
COVID-1515,0
Normal-6160,1
Normal-525,1
Normal-314,1
Normal-2556,1
Lung_Opacity-1102,3
COVID-147,0
Normal-7562,1
Normal-1845,1
Normal-8524,1
Normal-9126,1
Lung_Opacity-4725,3
COVID-770,0
COVID-976,0
Lung_Opacity-3436,3
Normal-1491,1
Viral Pneumonia-378,2
Lung_Opacity-2439,3
COVID-2944,0
Normal-1880,1
Viral Pneumonia-911,2
Viral Pneumonia-469,2
Lung_Opacity-4422,3
Normal-5175,1
Normal-4680,1
Lung_Opacity-1130,3
Lung_Opacity-3848,3
Lung_Opacity-4922,3
COVID-3522,0
Normal-8124,1
Normal-89,1
Normal-5449,1
COVID-3398,0
Viral Pneumonia-566,2
Normal-3809,1
COVID-777,0
Normal-8220,1
Lung_Opacity-704,3
Normal-9022,1
Viral Pneumonia-1184,2
Normal-8084,1
Normal-8650,1
Lung_Opacity-1284,3
Normal-6261,1
Normal-4043,1
Viral Pneumonia-898,2
Lung_Opacity-1019,3
Lung_Opacity-3749,3
Normal-293,1
Lung_Opacity-504,3
Lung_Opacity-5316,3
Normal-4976,1
Lung_Opacity-981,3
Normal-8140,1
Normal-7426,1
COVID-2405,0
Normal-1604,1
Normal-402,1
Normal-8673,1
COVID-2763,0
Normal-3151,1
Normal-5124,1
Normal-5186,1
Lung_Opacity-5042,3
COVID-1999,0
Normal-533,1
Lung_Opacity-5298,3
Lung_Opacity-3315,3
COVID-1362,0
Normal-4859,1
Normal-456,1
Lung_Opacity-1008,3
Normal-3849,1
Normal-7988,1
Normal-1239,1
Normal-8906,1
Lung_Opacity-4116,3
Normal-1980,1
Normal-2549,1
Viral Pneumonia-612,2
COVID-2003,0
Normal-7315,1
Normal-4704,1
Normal-8359,1
COVID-1816,0
Lung_Opacity-2724,3
Normal-9139,1
Normal-6916,1
COVID-1380,0
Lung_Opacity-5117,3
Lung_Opacity-3101,3
Normal-9679,1
Lung_Opacity-5705,3
Lung_Opacity-2927,3
Normal-8516,1
Normal-2025,1
Lung_Opacity-2374,3
Normal-646,1
Lung_Opacity-4341,3
Normal-8751,1
Normal-3675,1
Normal-8053,1
Lung_Opacity-2299,3
Lung_Opacity-1237,3
Lung_Opacity-558,3
Normal-3134,1
Lung_Opacity-315,3
COVID-1876,0
COVID-1566,0
COVID-1642,0
Normal-2997,1
Normal-2521,1
Normal-5000,1
Lung_Opacity-5261,3
COVID-114,0
Lung_Opacity-3188,3
Normal-1299,1
Normal-492,1
Normal-1149,1
Normal-4130,1
COVID-3425,0
Lung_Opacity-4203,3
Lung_Opacity-174,3
COVID-590,0
Normal-9089,1
Lung_Opacity-4350,3
Normal-8301,1
Normal-5778,1
COVID-1423,0
COVID-2619,0
COVID-3089,0
Normal-3729,1
Normal-5674,1
Normal-5185,1
Lung_Opacity-5266,3
Viral Pneumonia-554,2
COVID-464,0
Normal-8467,1
Lung_Opacity-1649,3
Lung_Opacity-1041,3
Lung_Opacity-3395,3
Lung_Opacity-107,3
Lung_Opacity-1396,3
Normal-3619,1
Normal-674,1
Viral Pneumonia-63,2
Viral Pneumonia-318,2
COVID-1910,0
Normal-9274,1
Normal-1764,1
COVID-1648,0
Normal-1651,1
Normal-9957,1
Normal-497,1
Lung_Opacity-224,3
Normal-1046,1
Normal-229,1
COVID-1798,0
COVID-2026,0
Normal-6353,1
Normal-5051,1
Normal-10153,1
Viral Pneumonia-437,2
Normal-4112,1
Lung_Opacity-3634,3
Lung_Opacity-3643,3
Lung_Opacity-874,3
Viral Pneumonia-778,2
Lung_Opacity-4549,3
Lung_Opacity-820,3
Lung_Opacity-514,3
Viral Pneumonia-442,2
Normal-7802,1
COVID-522,0
Normal-6617,1
Normal-6256,1
Normal-3228,1
Lung_Opacity-3988,3
COVID-903,0
Lung_Opacity-4029,3
Lung_Opacity-5818,3
Viral Pneumonia-189,2
Viral Pneumonia-354,2
Lung_Opacity-390,3
Normal-7979,1
Normal-6456,1
Normal-2389,1
COVID-1104,0
COVID-1102,0
Lung_Opacity-4817,3
Normal-928,1
Normal-1027,1
Normal-4234,1
Normal-6571,1
Lung_Opacity-926,3
Normal-2205,1
Normal-1784,1
Normal-9307,1
Normal-6508,1
Normal-4809,1
Normal-7889,1
Normal-3586,1
Normal-8982,1
COVID-1545,0
Viral Pneumonia-496,2
Normal-2763,1
Lung_Opacity-1436,3
Normal-9152,1
Lung_Opacity-2376,3
Lung_Opacity-567,3
COVID-598,0
Viral Pneumonia-814,2
Normal-2695,1
Normal-3034,1
COVID-2358,0
Normal-2029,1
Lung_Opacity-4966,3
Normal-4414,1
Viral Pneumonia-1308,2
COVID-2135,0
Normal-154,1
COVID-2979,0
Viral Pneumonia-334,2
Normal-5793,1
Normal-7252,1
Normal-4646,1
Normal-1786,1
Normal-6267,1
Lung_Opacity-1737,3
Normal-5477,1
Normal-3959,1
COVID-3385,0
Normal-7298,1
Viral Pneumonia-1106,2
Normal-3370,1
Normal-3430,1
Normal-4548,1
Normal-5409,1
Normal-4683,1
Lung_Opacity-3094,3
COVID-3576,0
Lung_Opacity-1638,3
Lung_Opacity-5203,3
Lung_Opacity-5206,3
Normal-8528,1
COVID-1165,0
Normal-4783,1
Viral Pneumonia-595,2
COVID-1192,0
Normal-5539,1
COVID-15,0
Lung_Opacity-4261,3
COVID-1266,0
Normal-5364,1
Normal-426,1
COVID-560,0
Normal-493,1
COVID-3342,0
Normal-8692,1
COVID-2124,0
Normal-8234,1
Normal-3566,1
Normal-2664,1
Normal-1014,1
COVID-2592,0
Normal-1360,1
Normal-1383,1
Lung_Opacity-4943,3
Normal-193,1
Normal-5646,1
Lung_Opacity-2575,3
Normal-2512,1
Normal-7412,1
COVID-1702,0
Normal-7417,1
Normal-359,1
Lung_Opacity-5397,3
Lung_Opacity-746,3
Normal-3628,1
Lung_Opacity-3337,3
Lung_Opacity-959,3
Normal-1160,1
Normal-539,1
Normal-6761,1
Lung_Opacity-2744,3
Normal-2103,1
Normal-4195,1
Lung_Opacity-3439,3
Lung_Opacity-4814,3
Normal-413,1
Normal-5410,1
Normal-6891,1
Normal-9752,1
COVID-2231,0
Lung_Opacity-4747,3
Normal-2381,1
Lung_Opacity-1483,3
COVID-3260,0
Normal-460,1
Normal-6568,1
Lung_Opacity-5710,3
Normal-7021,1
Normal-6517,1
Viral Pneumonia-1002,2
COVID-2106,0
Lung_Opacity-5301,3
COVID-329,0
Normal-10169,1
Normal-6103,1
Lung_Opacity-206,3
Normal-4051,1
Lung_Opacity-2709,3
Viral Pneumonia-236,2
Normal-7612,1
Normal-8462,1
Lung_Opacity-5532,3
Normal-4223,1
Lung_Opacity-5286,3
Lung_Opacity-3710,3
Lung_Opacity-4272,3
COVID-3266,0
Lung_Opacity-5240,3
Lung_Opacity-3306,3
Lung_Opacity-4001,3
COVID-1843,0
Normal-8799,1
Normal-2768,1
Normal-9714,1
Lung_Opacity-769,3
Viral Pneumonia-301,2
Normal-6888,1
Lung_Opacity-3110,3
COVID-1503,0
COVID-717,0
Lung_Opacity-1674,3
Lung_Opacity-30,3
Normal-3082,1
Normal-4102,1
Normal-6321,1
Normal-1579,1
Lung_Opacity-4074,3
Viral Pneumonia-153,2
Normal-4246,1
Normal-6132,1
Viral Pneumonia-1168,2
Lung_Opacity-4721,3
Lung_Opacity-2369,3
Normal-5112,1
Lung_Opacity-1365,3
Normal-7985,1
Lung_Opacity-3946,3
Viral Pneumonia-472,2
Normal-4688,1
COVID-17,0
Normal-9869,1
Lung_Opacity-442,3
Normal-9432,1
COVID-2158,0
COVID-982,0
Lung_Opacity-2688,3
Lung_Opacity-2060,3
Normal-7577,1
COVID-1336,0
COVID-2686,0
Lung_Opacity-212,3
Normal-5852,1
Lung_Opacity-556,3
Lung_Opacity-1026,3
Normal-3507,1
Lung_Opacity-5530,3
Normal-422,1
Viral Pneumonia-274,2
Normal-2936,1
COVID-972,0
COVID-3171,0
COVID-2155,0
Lung_Opacity-3560,3
Lung_Opacity-2508,3
Lung_Opacity-5791,3
COVID-485,0
Lung_Opacity-2130,3
