FILE NAME,label
COVID-2567,0
Normal-4381,1
Lung_Opacity-1361,3
Normal-8232,1
Lung_Opacity-4078,3
Lung_Opacity-223,3
Normal-342,1
Normal-8543,1
Viral Pneumonia-583,2
Lung_Opacity-1320,3
Lung_Opacity-5462,3
Normal-837,1
Lung_Opacity-1364,3
Lung_Opacity-4695,3
Lung_Opacity-2145,3
Normal-331,1
Normal-4901,1
COVID-1404,0
Lung_Opacity-4008,3
Normal-9467,1
COVID-2400,0
Normal-2929,1
COVID-1518,0
Normal-11,1
COVID-562,0
Normal-4662,1
COVID-599,0
Lung_Opacity-2187,3
Normal-4020,1
Viral Pneumonia-271,2
Lung_Opacity-3425,3
Normal-8564,1
Normal-3994,1
Viral Pneumonia-1167,2
Normal-145,1
Normal-430,1
Normal-9656,1
Normal-4028,1
Normal-7297,1
Lung_Opacity-3786,3
Normal-4610,1
Lung_Opacity-403,3
Lung_Opacity-1024,3
Lung_Opacity-448,3
Normal-2674,1
Normal-5955,1
Lung_Opacity-934,3
Normal-6406,1
COVID-33,0
Normal-805,1
Normal-103,1
Lung_Opacity-3517,3
Normal-6976,1
COVID-400,0
Normal-248,1
Normal-733,1
Normal-7794,1
Normal-7817,1
Lung_Opacity-687,3
Normal-10038,1
Viral Pneumonia-283,2
Normal-7530,1
Lung_Opacity-4693,3
Normal-988,1
Normal-5862,1
Normal-3951,1
COVID-1629,0
Normal-466,1
Normal-8059,1
Normal-6900,1
Lung_Opacity-2480,3
Normal-148,1
COVID-1445,0
COVID-3254,0
Normal-3909,1
Normal-9052,1
COVID-3609,0
Lung_Opacity-5923,3
Lung_Opacity-3359,3
Lung_Opacity-2792,3
Lung_Opacity-4550,3
Normal-2189,1
COVID-1628,0
Normal-557,1
Viral Pneumonia-267,2
Lung_Opacity-5051,3
Lung_Opacity-4757,3
Normal-4647,1
Normal-6117,1
Lung_Opacity-4195,3
Normal-8160,1
Normal-8908,1
Normal-9903,1
COVID-2585,0
Viral Pneumonia-281,2
Normal-2077,1
Lung_Opacity-862,3
COVID-2902,0
Normal-9204,1
Normal-7598,1
Lung_Opacity-624,3
Normal-8771,1
Lung_Opacity-1600,3
Normal-622,1
Normal-696,1
Lung_Opacity-605,3
Normal-3697,1
Normal-7638,1
Normal-2807,1
COVID-965,0
Normal-5640,1
COVID-3362,0
Normal-4642,1
Normal-1718,1
COVID-3088,0
Lung_Opacity-2813,3
Lung_Opacity-3587,3
Lung_Opacity-798,3
Lung_Opacity-1493,3
Lung_Opacity-4767,3
Normal-5492,1
Normal-6838,1
Normal-6892,1
Normal-10165,1
Lung_Opacity-3688,3
Lung_Opacity-2793,3
Lung_Opacity-3381,3
COVID-2848,0
Lung_Opacity-4013,3
Normal-7293,1
Lung_Opacity-5921,3
COVID-2420,0
Normal-4747,1
COVID-1744,0
Lung_Opacity-17,3
Normal-10091,1
Lung_Opacity-4711,3
Normal-2177,1
Normal-7124,1
Normal-6614,1
Normal-5988,1
Normal-7718,1
COVID-1096,0
COVID-1900,0
Normal-9581,1
Lung_Opacity-689,3
Normal-217,1
Normal-8733,1
Normal-7142,1
COVID-2492,0
Viral Pneumonia-1070,2
Viral Pneumonia-919,2
Normal-3966,1
COVID-1669,0
Lung_Opacity-5694,3
Lung_Opacity-5724,3
Viral Pneumonia-48,2
Normal-3330,1
Lung_Opacity-1474,3
Lung_Opacity-4353,3
COVID-2762,0
Normal-7335,1
Normal-3685,1
Normal-1316,1
Normal-8590,1
Normal-5283,1
Lung_Opacity-5381,3
Lung_Opacity-3769,3
Viral Pneumonia-561,2
Lung_Opacity-181,3
Normal-6863,1
Lung_Opacity-5647,3
Lung_Opacity-5236,3
COVID-711,0
Normal-3057,1
Lung_Opacity-126,3
Normal-6462,1
Lung_Opacity-2361,3
Viral Pneumonia-314,2
Viral Pneumonia-831,2
COVID-3125,0
Normal-7662,1
Lung_Opacity-3883,3
Normal-4178,1
Lung_Opacity-5452,3
COVID-2939,0
Lung_Opacity-2785,3
Normal-5996,1
Viral Pneumonia-509,2
Viral Pneumonia-168,2
Lung_Opacity-3919,3
COVID-735,0
Lung_Opacity-1810,3
Lung_Opacity-2713,3
Lung_Opacity-2768,3
Normal-5029,1
COVID-663,0
COVID-3234,0
Normal-6162,1
Lung_Opacity-5035,3
Normal-4445,1
Normal-7036,1
Normal-2174,1
Normal-9561,1
Normal-9535,1
Normal-8324,1
Normal-5699,1
Viral Pneumonia-486,2
Lung_Opacity-5942,3
Normal-5030,1
Normal-7264,1
Normal-437,1
Normal-7856,1
Normal-4520,1
Normal-9790,1
Lung_Opacity-5750,3
Normal-878,1
Lung_Opacity-5966,3
Lung_Opacity-4636,3
Normal-4546,1
Normal-3001,1
COVID-2011,0
Lung_Opacity-3015,3
Normal-512,1
COVID-658,0
Lung_Opacity-5164,3
Lung_Opacity-5481,3
Normal-8611,1
Normal-9407,1
Normal-2223,1
Lung_Opacity-4466,3
Normal-8991,1
Normal-8342,1
Normal-960,1
Normal-8620,1
Normal-6296,1
Normal-8310,1
Normal-7221,1
Lung_Opacity-4551,3
Normal-3860,1
Normal-4230,1
Normal-7300,1
Normal-4572,1
Normal-3348,1
COVID-2663,0
Lung_Opacity-875,3
Viral Pneumonia-102,2
Normal-3088,1
Lung_Opacity-721,3
Normal-1458,1
COVID-1762,0
Viral Pneumonia-55,2
Normal-9191,1
Viral Pneumonia-1272,2
Normal-9969,1
Normal-7907,1
Normal-8337,1
Normal-4006,1
Normal-5967,1
Lung_Opacity-4378,3
Viral Pneumonia-310,2
Lung_Opacity-5494,3
Normal-6580,1
Normal-5869,1
Lung_Opacity-2031,3
Lung_Opacity-5327,3
Normal-9421,1
Normal-9955,1
Normal-2574,1
Normal-5122,1
Lung_Opacity-2432,3
Normal-1047,1
COVID-1747,0
Normal-235,1
Lung_Opacity-988,3
Lung_Opacity-4430,3
Normal-5446,1
Normal-261,1
Normal-6148,1
Normal-3921,1
Normal-7821,1
Normal-3072,1
Lung_Opacity-1383,3
COVID-1175,0
COVID-870,0
Lung_Opacity-132,3
Lung_Opacity-1599,3
Normal-8746,1
Normal-1123,1
Normal-357,1
Normal-4090,1
Lung_Opacity-3962,3
Normal-5508,1
Lung_Opacity-948,3
Normal-1529,1
COVID-2671,0
Normal-4310,1
Lung_Opacity-1581,3
Normal-5305,1
Normal-3767,1
Normal-236,1
Lung_Opacity-4232,3
Lung_Opacity-497,3
Normal-7467,1
Normal-5034,1
Normal-1926,1
COVID-2128,0
Viral Pneumonia-133,2
Viral Pneumonia-931,2
Lung_Opacity-1295,3
Lung_Opacity-1374,3
Normal-7652,1
Lung_Opacity-1970,3
COVID-3236,0
COVID-2266,0
COVID-2449,0
Lung_Opacity-115,3
COVID-813,0
Normal-5402,1
COVID-3363,0
Normal-3160,1
COVID-2301,0
COVID-1067,0
Lung_Opacity-1311,3
COVID-3133,0
Normal-1759,1
Lung_Opacity-2000,3
Lung_Opacity-1880,3
Normal-6861,1
Normal-7394,1
Lung_Opacity-4482,3
Lung_Opacity-5630,3
Normal-3368,1
Lung_Opacity-3459,3
Lung_Opacity-3971,3
Lung_Opacity-5806,3
Lung_Opacity-397,3
Lung_Opacity-32,3
COVID-49,0
COVID-1636,0
Normal-5171,1
Normal-8941,1
Lung_Opacity-763,3
COVID-1919,0
Normal-7570,1
COVID-603,0
Normal-7671,1
Normal-2281,1
Normal-2337,1
Normal-6763,1
COVID-3050,0
Normal-7487,1
Lung_Opacity-549,3
Lung_Opacity-4077,3
Lung_Opacity-3154,3
Lung_Opacity-4882,3
Normal-169,1
Normal-9242,1
Normal-5552,1
COVID-1247,0
Lung_Opacity-5587,3
COVID-1008,0
Normal-1226,1
Normal-2795,1
Normal-8004,1
Normal-8725,1
COVID-614,0
Lung_Opacity-2603,3
Lung_Opacity-543,3
Normal-7900,1
Normal-6204,1
Normal-5451,1
COVID-3009,0
Normal-1424,1
Normal-6394,1
Lung_Opacity-2958,3
Normal-2309,1
Viral Pneumonia-235,2
COVID-418,0
Lung_Opacity-3399,3
Normal-9051,1
Normal-769,1
Lung_Opacity-1843,3
Normal-4284,1
Lung_Opacity-5368,3
Normal-4167,1
Lung_Opacity-1076,3
Normal-8385,1
Normal-6813,1
Lung_Opacity-3920,3
Viral Pneumonia-857,2
Normal-4055,1
Normal-7334,1
Lung_Opacity-4054,3
Normal-5203,1
Lung_Opacity-2526,3
Normal-3301,1
Lung_Opacity-1542,3
Normal-8961,1
Normal-2868,1
Lung_Opacity-2681,3
Normal-1237,1
COVID-1652,0
Normal-3392,1
COVID-2005,0
Normal-9391,1
Normal-1140,1
Lung_Opacity-2277,3
Lung_Opacity-5717,3
Normal-7594,1
Normal-8153,1
Lung_Opacity-807,3
COVID-404,0
Normal-4318,1
Normal-8950,1
Viral Pneumonia-507,2
Normal-4001,1
COVID-817,0
COVID-67,0
Viral Pneumonia-1127,2
Normal-6826,1
Lung_Opacity-2595,3
Lung_Opacity-1994,3
Normal-2397,1
Normal-5489,1
Normal-1552,1
COVID-193,0
Lung_Opacity-3228,3
Normal-935,1
COVID-3093,0
Normal-5824,1
Normal-9198,1
Viral Pneumonia-1199,2
Viral Pneumonia-237,2
Normal-9304,1
Viral Pneumonia-1108,2
Normal-4245,1
COVID-1878,0
Normal-2592,1
Viral Pneumonia-2,2
Lung_Opacity-4646,3
COVID-3374,0
Lung_Opacity-2926,3
Lung_Opacity-2809,3
Viral Pneumonia-787,2
Normal-7183,1
Lung_Opacity-5907,3
Lung_Opacity-88,3
COVID-3481,0
Normal-4206,1
Normal-6752,1
Normal-2561,1
Normal-9782,1
Normal-7663,1
Viral Pneumonia-346,2
Normal-6281,1
COVID-2977,0
Normal-9200,1
Lung_Opacity-5339,3
Viral Pneumonia-844,2
COVID-1770,0
Lung_Opacity-5490,3
Normal-9642,1
Lung_Opacity-5205,3
COVID-3579,0
Normal-6189,1
Lung_Opacity-2156,3
Normal-7822,1
Lung_Opacity-2753,3
Lung_Opacity-4919,3
Lung_Opacity-5775,3
Normal-9846,1
Normal-6818,1
Viral Pneumonia-638,2
Lung_Opacity-4160,3
Normal-7003,1
Normal-6078,1
Normal-8446,1
COVID-470,0
Normal-8143,1
Normal-6959,1
COVID-634,0
Viral Pneumonia-704,2
Normal-2839,1
Normal-1596,1
COVID-458,0
Normal-1539,1
Normal-7482,1
Normal-9995,1
Lung_Opacity-502,3
Normal-1763,1
Lung_Opacity-457,3
COVID-2164,0
COVID-2925,0
COVID-2747,0
Normal-6072,1
Normal-4876,1
Normal-8156,1
Lung_Opacity-681,3
Normal-8662,1
Normal-9317,1
Lung_Opacity-5491,3
Normal-1918,1
Lung_Opacity-1927,3
Normal-9742,1
Lung_Opacity-1210,3
Lung_Opacity-3843,3
COVID-60,0
Normal-2371,1
Viral Pneumonia-58,2
Lung_Opacity-2122,3
COVID-2257,0
COVID-1307,0
Normal-3585,1
Lung_Opacity-327,3
Lung_Opacity-939,3
Lung_Opacity-4245,3
COVID-3337,0
Lung_Opacity-4199,3
COVID-2684,0
Lung_Opacity-3512,3
Normal-3382,1
Normal-329,1
COVID-32,0
Normal-5019,1
Normal-4494,1
Lung_Opacity-1279,3
Normal-3941,1
COVID-1305,0
Lung_Opacity-2083,3
Lung_Opacity-1930,3
COVID-3062,0
Normal-5447,1
Lung_Opacity-578,3
COVID-1646,0
Lung_Opacity-2593,3
Lung_Opacity-3660,3
Normal-767,1
COVID-678,0
Normal-388,1
Viral Pneumonia-1238,2
Lung_Opacity-2716,3
Viral Pneumonia-848,2
Normal-1012,1
Lung_Opacity-3645,3
Lung_Opacity-4474,3
Normal-3000,1
COVID-3106,0
Normal-2820,1
Normal-7635,1
Normal-1357,1
Normal-8283,1
Lung_Opacity-3289,3
Viral Pneumonia-675,2
Normal-113,1
COVID-2521,0
Lung_Opacity-2316,3
COVID-3483,0
COVID-3310,0
Normal-7536,1
Normal-230,1
Lung_Opacity-4950,3
Normal-1846,1
Normal-9921,1
Normal-2804,1
COVID-782,0
Normal-7949,1
Normal-1773,1
Lung_Opacity-5752,3
Normal-8492,1
Lung_Opacity-5383,3
COVID-3611,0
Viral Pneumonia-436,2
Normal-5043,1
Lung_Opacity-3341,3
Lung_Opacity-5948,3
Lung_Opacity-3162,3
COVID-3569,0
Normal-2442,1
Lung_Opacity-5109,3
Viral Pneumonia-161,2
Normal-651,1
Normal-1439,1
COVID-2448,0
Normal-3937,1
COVID-1768,0
Normal-5549,1
Lung_Opacity-2469,3
Normal-6195,1
Lung_Opacity-3514,3
Normal-9632,1
COVID-607,0
Lung_Opacity-2959,3
Normal-7046,1
Viral Pneumonia-1007,2
Normal-152,1
COVID-281,0
COVID-1418,0
COVID-1640,0
Viral Pneumonia-696,2
Normal-6056,1
Lung_Opacity-4481,3
COVID-714,0
COVID-2119,0
Normal-3289,1
Normal-3700,1
Viral Pneumonia-1187,2
COVID-2746,0
Normal-1303,1
Normal-5647,1
Normal-2119,1
Lung_Opacity-4704,3
Normal-5700,1
Normal-9417,1
Normal-8917,1
COVID-745,0
Normal-5487,1
Normal-6055,1
Normal-8077,1
COVID-1049,0
Normal-8792,1
Normal-5009,1
Normal-9073,1
Lung_Opacity-2504,3
COVID-1030,0
Normal-6186,1
Normal-3650,1
Normal-5925,1
Normal-9209,1
Lung_Opacity-5407,3
Normal-4332,1
Lung_Opacity-3107,3
Normal-6644,1
COVID-682,0
COVID-1589,0
COVID-2105,0
Lung_Opacity-2521,3
COVID-730,0
Normal-3872,1
Lung_Opacity-2824,3
Lung_Opacity-4187,3
COVID-1687,0
Normal-2680,1
Lung_Opacity-4349,3
Lung_Opacity-1893,3
Normal-367,1
Lung_Opacity-1426,3
Normal-8940,1
Lung_Opacity-656,3
Normal-9500,1
Lung_Opacity-1539,3
Normal-4149,1
Normal-9927,1
Viral Pneumonia-357,2
Normal-7550,1
Normal-3855,1
Normal-10174,1
Lung_Opacity-1562,3
Normal-5916,1
Lung_Opacity-5869,3
Normal-2303,1
Normal-2618,1
Normal-391,1
Normal-8665,1
COVID-1005,0
Lung_Opacity-3555,3
Normal-2864,1
Normal-2682,1
COVID-316,0
Viral Pneumonia-339,2
Lung_Opacity-5239,3
Lung_Opacity-1148,3
Lung_Opacity-5508,3
Viral Pneumonia-412,2
Normal-3206,1
Lung_Opacity-4034,3
Lung_Opacity-5912,3
COVID-970,0
Lung_Opacity-139,3
Normal-3596,1
Normal-1009,1
Normal-10157,1
Normal-7448,1
Normal-447,1
Lung_Opacity-2770,3
Normal-573,1
COVID-3250,0
Normal-9586,1
Viral Pneumonia-1100,2
Lung_Opacity-1134,3
Lung_Opacity-469,3
Normal-412,1
Lung_Opacity-339,3
Normal-7474,1
Normal-1001,1
COVID-3380,0
Normal-1633,1
Normal-2124,1
Lung_Opacity-5556,3
Normal-6832,1
Normal-10188,1
Lung_Opacity-825,3
Normal-2150,1
Lung_Opacity-4569,3
COVID-1602,0
Normal-1337,1
Normal-123,1
Lung_Opacity-5735,3
Lung_Opacity-4904,3
COVID-2559,0
Normal-4463,1
Normal-349,1
Normal-5652,1
Lung_Opacity-2284,3
Normal-1250,1
Normal-9228,1
COVID-2457,0
Normal-5395,1
Normal-2798,1
COVID-3469,0
Normal-5132,1
COVID-30,0
Lung_Opacity-3135,3
COVID-1693,0
Normal-4256,1
Lung_Opacity-3064,3
Lung_Opacity-2801,3
Normal-8679,1
Normal-6423,1
Lung_Opacity-3923,3
COVID-2833,0
Normal-9020,1
Lung_Opacity-2766,3
Lung_Opacity-1180,3
COVID-2599,0
Viral Pneumonia-59,2
Normal-848,1
Lung_Opacity-25,3
Normal-1257,1
Normal-932,1
Normal-9839,1
Normal-3379,1
Normal-7934,1
Normal-1677,1
Normal-6548,1
Viral Pneumonia-853,2
Lung_Opacity-4217,3
Normal-6015,1
Lung_Opacity-4398,3
COVID-3176,0
Normal-1459,1
COVID-1848,0
Normal-2677,1
Viral Pneumonia-700,2
Normal-5616,1
Normal-3014,1
Normal-7941,1
Lung_Opacity-3878,3
COVID-1593,0
Viral Pneumonia-204,2
COVID-1680,0
Lung_Opacity-3805,3
Lung_Opacity-418,3
Lung_Opacity-5684,3
COVID-2854,0
Normal-4089,1
COVID-628,0
Normal-2673,1
COVID-1914,0
Lung_Opacity-3320,3
Lung_Opacity-3441,3
COVID-3317,0
Normal-3321,1
Lung_Opacity-4504,3
Lung_Opacity-5429,3
Lung_Opacity-4872,3
Normal-8949,1
COVID-2190,0
Normal-221,1
Normal-7829,1
Lung_Opacity-3943,3
Normal-5631,1
Normal-6883,1
Normal-2388,1
Lung_Opacity-5950,3
Lung_Opacity-4961,3
COVID-432,0
Lung_Opacity-2396,3
Normal-499,1
Lung_Opacity-3547,3
COVID-1731,0
COVID-2606,0
Viral Pneumonia-84,2
Normal-1409,1
Lung_Opacity-5618,3
Normal-5352,1
Lung_Opacity-3814,3
Normal-9459,1
Normal-5908,1
COVID-1844,0
Lung_Opacity-4708,3
Normal-2443,1
COVID-1391,0
Normal-8423,1
Normal-4591,1
Normal-5622,1
Normal-867,1
Lung_Opacity-2881,3
Viral Pneumonia-761,2
Lung_Opacity-375,3
Lung_Opacity-3892,3
Normal-2197,1
COVID-2061,0
Lung_Opacity-2073,3
Normal-7497,1
Lung_Opacity-5497,3
Lung_Opacity-3474,3
Lung_Opacity-1209,3
Lung_Opacity-1616,3
Normal-2590,1
Lung_Opacity-3454,3
Lung_Opacity-1430,3
Normal-3182,1
Normal-1043,1
COVID-2282,0
COVID-2641,0
Normal-4619,1
COVID-1458,0
Normal-3958,1
Normal-1469,1
Lung_Opacity-5821,3
Viral Pneumonia-244,2
Normal-3311,1
Lung_Opacity-4393,3
Normal-8017,1
Lung_Opacity-5145,3
Normal-10029,1
Viral Pneumonia-1160,2
Lung_Opacity-1791,3
Viral Pneumonia-1064,2
Lung_Opacity-5416,3
COVID-578,0
Normal-107,1
Lung_Opacity-3122,3
COVID-3482,0
Lung_Opacity-4845,3
Normal-9418,1
Normal-7106,1
Lung_Opacity-3493,3
COVID-1916,0
Normal-8214,1
COVID-1784,0
Lung_Opacity-3671,3
COVID-1125,0
Normal-3378,1
Normal-6641,1
Normal-2155,1
Viral Pneumonia-874,2
Normal-4810,1
COVID-2999,0
Normal-6391,1
COVID-1470,0
Lung_Opacity-5202,3
Normal-7187,1
Lung_Opacity-2602,3
COVID-2900,0
Normal-6123,1
Lung_Opacity-5743,3
Normal-4331,1
Lung_Opacity-2634,3
COVID-2256,0
Lung_Opacity-989,3
COVID-888,0
Lung_Opacity-1011,3
Normal-4401,1
Normal-8868,1
Normal-6683,1
Normal-7596,1
Normal-7814,1
COVID-2288,0
Lung_Opacity-4167,3
Normal-2854,1
Normal-10041,1
Lung_Opacity-3353,3
Lung_Opacity-34,3
Viral Pneumonia-424,2
Normal-3024,1
Normal-507,1
Normal-553,1
Normal-450,1
Lung_Opacity-5814,3
Normal-6539,1
COVID-1116,0
Lung_Opacity-2888,3
Lung_Opacity-3390,3
Normal-4911,1
Normal-2933,1
Normal-7887,1
COVID-3535,0
Normal-30,1
Lung_Opacity-663,3
COVID-3458,0
Normal-2834,1
Lung_Opacity-1323,3
Lung_Opacity-2935,3
Lung_Opacity-5450,3
COVID-3365,0
Lung_Opacity-4451,3
COVID-1561,0
Normal-9569,1
COVID-1618,0
Normal-5045,1
Normal-6302,1
Normal-1971,1
COVID-1850,0
COVID-693,0
Lung_Opacity-1694,3
Lung_Opacity-1476,3
Normal-8147,1
Lung_Opacity-2933,3
Lung_Opacity-134,3
Normal-7620,1
Normal-1735,1
Normal-6784,1
Normal-1233,1
Normal-7447,1
Normal-4320,1
Normal-621,1
Normal-7345,1
Normal-5463,1
Normal-6741,1
Normal-10158,1
Lung_Opacity-2889,3
Lung_Opacity-3394,3
Lung_Opacity-4805,3
Lung_Opacity-2265,3
Lung_Opacity-5725,3
COVID-140,0
Normal-1542,1
Lung_Opacity-1874,3
COVID-1471,0
Normal-3954,1
COVID-839,0
Lung_Opacity-3072,3
Lung_Opacity-1016,3
Normal-9513,1
Lung_Opacity-5363,3
Viral Pneumonia-186,2
Lung_Opacity-5887,3
Viral Pneumonia-1329,2
Lung_Opacity-158,3
Normal-1499,1
Lung_Opacity-3005,3
Normal-8887,1
Normal-2676,1
Normal-5939,1
Normal-8134,1
Normal-9677,1
Normal-7804,1
COVID-3525,0
Normal-8593,1
Normal-942,1
Normal-7761,1
Normal-627,1
Normal-724,1
Normal-3938,1
Viral Pneumonia-470,2
COVID-473,0
Lung_Opacity-4166,3
Lung_Opacity-3325,3
Lung_Opacity-2799,3
Normal-7155,1
Normal-6730,1
Viral Pneumonia-502,2
Normal-457,1
COVID-342,0
Normal-6022,1
Normal-4346,1
Lung_Opacity-3277,3
COVID-2596,0
Normal-9547,1
Normal-1472,1
Lung_Opacity-1664,3
Normal-7128,1
Normal-9315,1
Viral Pneumonia-143,2
COVID-163,0
COVID-3179,0
Normal-8702,1
COVID-1190,0
Normal-6447,1
Lung_Opacity-2916,3
Lung_Opacity-2608,3
COVID-45,0
Lung_Opacity-2223,3
Normal-238,1
Lung_Opacity-4952,3
Normal-4629,1
Normal-9554,1
Lung_Opacity-958,3
Lung_Opacity-4402,3
Lung_Opacity-5813,3
Lung_Opacity-4739,3
Lung_Opacity-5114,3
Normal-1691,1
Lung_Opacity-5877,3
Normal-1565,1
Normal-4685,1
Normal-957,1
Normal-3091,1
Normal-4249,1
COVID-451,0
COVID-3128,0
Normal-7609,1
Normal-532,1
Normal-6009,1
Normal-3244,1
Normal-1334,1
Normal-9657,1
Lung_Opacity-51,3
Normal-8568,1
Normal-7470,1
Viral Pneumonia-275,2
Normal-8100,1
Normal-146,1
Viral Pneumonia-1094,2
Normal-1150,1
COVID-3442,0
COVID-1350,0
COVID-1295,0
COVID-75,0
COVID-1643,0
Viral Pneumonia-1221,2
COVID-3283,0
Normal-9045,1
Normal-3136,1
Lung_Opacity-5568,3
Normal-10139,1
Normal-5634,1
Normal-6113,1
Normal-5657,1
Lung_Opacity-5668,3
Viral Pneumonia-243,2
Normal-5710,1
Normal-6079,1
Normal-5912,1
Normal-6702,1
Lung_Opacity-3599,3
Lung_Opacity-2877,3
Normal-902,1
Normal-4024,1
Lung_Opacity-1036,3
COVID-3290,0
Normal-2136,1
Normal-910,1
Lung_Opacity-1004,3
COVID-1050,0
COVID-1634,0
Lung_Opacity-571,3
Lung_Opacity-587,3
Lung_Opacity-60,3
Normal-8589,1
Normal-7869,1
Normal-4060,1
Lung_Opacity-1684,3
Normal-7352,1
Normal-2427,1
Normal-7493,1
COVID-1893,0
Lung_Opacity-5053,3
Normal-6149,1
Viral Pneumonia-1105,2
Normal-8406,1
Normal-6374,1
COVID-530,0
COVID-3590,0
Lung_Opacity-1891,3
Viral Pneumonia-678,2
Lung_Opacity-3729,3
Lung_Opacity-5822,3
Normal-3257,1
COVID-1349,0
Normal-8801,1
Lung_Opacity-2816,3
Normal-8322,1
Normal-10082,1
Lung_Opacity-2855,3
Normal-5123,1
Normal-9234,1
Lung_Opacity-4487,3
Normal-8910,1
Normal-671,1
Normal-6794,1
Normal-2007,1
COVID-2375,0
COVID-525,0
COVID-2268,0
Normal-5573,1
Normal-8051,1
Lung_Opacity-3417,3
Normal-186,1
Normal-1922,1
Lung_Opacity-1822,3
Normal-197,1
Normal-1671,1
Viral Pneumonia-1074,2
Normal-8189,1
Normal-4671,1
Normal-9666,1
Lung_Opacity-3813,3
Normal-3905,1
COVID-791,0
Lung_Opacity-4987,3
Viral Pneumonia-806,2
Viral Pneumonia-1328,2
COVID-758,0
Lung_Opacity-3995,3
Normal-4196,1
COVID-2538,0
COVID-2698,0
Lung_Opacity-4120,3
Normal-3087,1
COVID-384,0
Lung_Opacity-1958,3
COVID-1360,0
Lung_Opacity-5395,3
Viral Pneumonia-1278,2
COVID-796,0
Viral Pneumonia-1343,2
Viral Pneumonia-215,2
COVID-1160,0
Normal-3169,1
Lung_Opacity-3279,3
Normal-5119,1
COVID-1484,0
COVID-542,0
Normal-2945,1
Normal-2906,1
Normal-9043,1
Normal-968,1
Lung_Opacity-3226,3
COVID-3601,0
Normal-3232,1
Lung_Opacity-1597,3
Viral Pneumonia-996,2
