FILE NAME,label
COVID-2098,0
Viral Pneumonia-786,2
COVID-205,0
Normal-3025,1
COVID-3043,0
Normal-2978,1
Viral Pneumonia-1159,2
Lung_Opacity-4292,3
Normal-1947,1
Normal-7400,1
Normal-8824,1
Normal-5557,1
Normal-601,1
Normal-1133,1
Normal-1623,1
Lung_Opacity-736,3
Normal-3968,1
Lung_Opacity-3947,3
Lung_Opacity-5116,3
COVID-1554,0
Normal-6992,1
Lung_Opacity-2102,3
Normal-1019,1
Normal-62,1
Lung_Opacity-4201,3
Lung_Opacity-2051,3
Lung_Opacity-3877,3
COVID-2527,0
Normal-8696,1
Lung_Opacity-73,3
Normal-5233,1
Normal-1699,1
Normal-9511,1
Normal-700,1
Lung_Opacity-4351,3
Lung_Opacity-2622,3
Normal-7565,1
COVID-1225,0
Lung_Opacity-4006,3
COVID-2785,0
Lung_Opacity-1645,3
Lung_Opacity-3334,3
Viral Pneumonia-1120,2
Viral Pneumonia-1271,2
Normal-4731,1
COVID-181,0
Lung_Opacity-2930,3
Lung_Opacity-3335,3
Normal-4392,1
Normal-3377,1
Normal-3287,1
Normal-8346,1
COVID-700,0
Normal-7735,1
Normal-3802,1
Lung_Opacity-47,3
Normal-800,1
Normal-825,1
Lung_Opacity-3973,3
Lung_Opacity-2591,3
Normal-1435,1
Normal-2467,1
Normal-9008,1
Lung_Opacity-5127,3
Lung_Opacity-2978,3
Normal-6245,1
Lung_Opacity-124,3
Normal-1893,1
Normal-5471,1
Lung_Opacity-4972,3
Lung_Opacity-1617,3
COVID-1286,0
Normal-6372,1
Normal-4659,1
Lung_Opacity-606,3
Lung_Opacity-2054,3
Normal-4867,1
Lung_Opacity-3202,3
Normal-7475,1
COVID-1758,0
Normal-5005,1
Normal-9936,1
COVID-2598,0
Lung_Opacity-748,3
Normal-500,1
Lung_Opacity-1296,3
Normal-2787,1
Normal-3965,1
Normal-6495,1
Lung_Opacity-1118,3
Lung_Opacity-4295,3
COVID-856,0
COVID-1803,0
Lung_Opacity-1232,3
Normal-7135,1
COVID-3231,0
Lung_Opacity-5036,3
Lung_Opacity-4361,3
Normal-19,1
Normal-9012,1
Normal-7595,1
Lung_Opacity-4647,3
Lung_Opacity-5539,3
Lung_Opacity-1794,3
Normal-3936,1
Normal-6673,1
Normal-4440,1
Lung_Opacity-4477,3
Viral Pneumonia-331,2
Lung_Opacity-5352,3
Normal-2129,1
Normal-7863,1
COVID-1576,0
Lung_Opacity-5195,3
Normal-8829,1
COVID-3041,0
Normal-106,1
Lung_Opacity-4300,3
Viral Pneumonia-1317,2
Lung_Opacity-3752,3
Lung_Opacity-5045,3
Lung_Opacity-5679,3
Lung_Opacity-2807,3
Viral Pneumonia-417,2
COVID-3209,0
Normal-4019,1
COVID-1763,0
Lung_Opacity-3887,3
Normal-9612,1
Normal-387,1
Lung_Opacity-1289,3
Normal-6852,1
Lung_Opacity-4787,3
COVID-1598,0
COVID-2981,0
COVID-2617,0
Normal-1954,1
Normal-2398,1
Lung_Opacity-3654,3
Normal-4560,1
Normal-9420,1
Viral Pneumonia-589,2
Normal-4789,1
COVID-641,0
Lung_Opacity-4153,3
COVID-3014,0
Lung_Opacity-4010,3
Normal-9035,1
Viral Pneumonia-926,2
Normal-4850,1
Normal-1297,1
Normal-5910,1
Normal-8284,1
COVID-1119,0
Viral Pneumonia-438,2
Normal-93,1
Normal-105,1
Lung_Opacity-3591,3
Lung_Opacity-3880,3
Viral Pneumonia-1102,2
Normal-6853,1
Viral Pneumonia-662,2
Lung_Opacity-4498,3
COVID-736,0
Normal-2660,1
Viral Pneumonia-985,2
COVID-450,0
Lung_Opacity-1093,3
Normal-10115,1
COVID-934,0
Normal-8502,1
Normal-3384,1
COVID-647,0
Lung_Opacity-4348,3
Normal-2131,1
Lung_Opacity-2579,3
Normal-1361,1
Lung_Opacity-5321,3
COVID-1767,0
Lung_Opacity-2979,3
Lung_Opacity-5965,3
Normal-5349,1
Normal-170,1
COVID-894,0
Viral Pneumonia-238,2
Lung_Opacity-2629,3
Normal-4669,1
Normal-2884,1
Normal-7114,1
Normal-10069,1
Normal-3565,1
COVID-3235,0
Normal-10,1
Normal-3482,1
Normal-1427,1
COVID-2553,0
Normal-6767,1
COVID-2204,0
Normal-4173,1
Normal-6918,1
COVID-2316,0
Normal-2873,1
Lung_Opacity-1634,3
Lung_Opacity-2614,3
Normal-7630,1
COVID-2769,0
Normal-4263,1
Lung_Opacity-5593,3
Lung_Opacity-791,3
Lung_Opacity-1484,3
Lung_Opacity-5170,3
Normal-6420,1
Lung_Opacity-3331,3
Normal-6991,1
Normal-4734,1
Normal-7623,1
Normal-9920,1
Lung_Opacity-2426,3
Lung_Opacity-2943,3
COVID-2148,0
Lung_Opacity-487,3
Normal-3636,1
Normal-6276,1
Lung_Opacity-3797,3
Lung_Opacity-2554,3
Lung_Opacity-2317,3
Lung_Opacity-4575,3
Normal-7407,1
Lung_Opacity-2249,3
Normal-6576,1
Normal-8253,1
COVID-2993,0
Lung_Opacity-4331,3
COVID-2545,0
Viral Pneumonia-537,2
Lung_Opacity-2225,3
Lung_Opacity-4973,3
COVID-347,0
Normal-7819,1
Lung_Opacity-5336,3
Lung_Opacity-3292,3
Lung_Opacity-2671,3
Normal-5196,1
COVID-2582,0
Lung_Opacity-2840,3
Normal-5026,1
Normal-6259,1
Lung_Opacity-1886,3
Normal-871,1
COVID-233,0
COVID-1153,0
COVID-2753,0
Normal-4756,1
COVID-278,0
Normal-5169,1
Normal-1053,1
Normal-4322,1
Lung_Opacity-2048,3
Lung_Opacity-4364,3
Normal-2624,1
COVID-1572,0
Lung_Opacity-4965,3
Normal-2057,1
Normal-63,1
Lung_Opacity-2615,3
Normal-8661,1
Normal-1561,1
Normal-6710,1
Normal-8967,1
Normal-592,1
Normal-1433,1
Lung_Opacity-5436,3
Lung_Opacity-740,3
Normal-1640,1
Lung_Opacity-3937,3
Lung_Opacity-3522,3
Normal-6244,1
Lung_Opacity-3413,3
Lung_Opacity-3772,3
Normal-1181,1
Normal-2648,1
Lung_Opacity-3382,3
COVID-3099,0
Lung_Opacity-5505,3
Lung_Opacity-3148,3
Normal-8246,1
Lung_Opacity-199,3
Lung_Opacity-5962,3
Lung_Opacity-2850,3
Normal-8781,1
Normal-3447,1
Normal-5684,1
Lung_Opacity-3983,3
Normal-299,1
Normal-284,1
Lung_Opacity-5063,3
Lung_Opacity-2998,3
Normal-6716,1
Normal-2606,1
Lung_Opacity-4342,3
COVID-1849,0
COVID-905,0
Normal-7709,1
Lung_Opacity-2754,3
Normal-6037,1
COVID-1730,0
Viral Pneumonia-313,2
COVID-3219,0
Normal-4357,1
Normal-3005,1
Lung_Opacity-3297,3
Normal-2272,1
Normal-2972,1
Normal-4571,1
Lung_Opacity-3117,3
COVID-2541,0
Normal-5412,1
Normal-874,1
Normal-266,1
Normal-8445,1
Normal-7459,1
Normal-6611,1
Normal-6645,1
Lung_Opacity-717,3
COVID-841,0
Normal-2483,1
Lung_Opacity-532,3
Normal-1520,1
Lung_Opacity-2547,3
Lung_Opacity-277,3
Normal-9107,1
Lung_Opacity-192,3
COVID-1369,0
Lung_Opacity-4826,3
Lung_Opacity-5449,3
Lung_Opacity-2702,3
COVID-2660,0
Normal-9928,1
Viral Pneumonia-867,2
Normal-6667,1
Normal-876,1
Normal-633,1
COVID-225,0
Viral Pneumonia-303,2
Normal-7952,1
Normal-1385,1
Normal-8747,1
Normal-4661,1
Normal-9059,1
Normal-7143,1
COVID-2895,0
Lung_Opacity-2326,3
Normal-3342,1
Normal-5372,1
COVID-2187,0
Normal-36,1
Lung_Opacity-3196,3
Normal-4587,1
COVID-1813,0
COVID-77,0
Normal-7386,1
Lung_Opacity-4581,3
Normal-8867,1
COVID-1187,0
Lung_Opacity-3175,3
Normal-6579,1
COVID-1903,0
Normal-4468,1
Normal-8353,1
Normal-8885,1
Normal-2012,1
Lung_Opacity-3348,3
Lung_Opacity-5774,3
Viral Pneumonia-1253,2
Normal-7860,1
Lung_Opacity-5728,3
Lung_Opacity-3630,3
Lung_Opacity-2980,3
Normal-3932,1
Normal-7886,1
Normal-9699,1
COVID-20,0
Normal-8947,1
COVID-2570,0
Normal-9608,1
Lung_Opacity-1816,3
Normal-9948,1
Lung_Opacity-1990,3
Lung_Opacity-2533,3
Normal-10033,1
Normal-3641,1
Lung_Opacity-195,3
Lung_Opacity-1313,3
Viral Pneumonia-994,2
Lung_Opacity-3910,3
Normal-9537,1
COVID-1979,0
Normal-9489,1
Normal-9637,1
COVID-3085,0
COVID-199,0
Lung_Opacity-5128,3
Normal-2159,1
Lung_Opacity-1548,3
COVID-2287,0
COVID-1149,0
Normal-2027,1
Lung_Opacity-1095,3
Normal-7113,1
COVID-2024,0
Normal-3196,1
Normal-3694,1
Viral Pneumonia-1126,2
COVID-1291,0
Lung_Opacity-4223,3
Lung_Opacity-3014,3
Normal-7071,1
Normal-8168,1
Normal-670,1
Viral Pneumonia-32,2
Lung_Opacity-5943,3
Normal-371,1
Normal-3934,1
Normal-9181,1
Normal-658,1
Viral Pneumonia-87,2
Lung_Opacity-4409,3
Normal-6401,1
Normal-9671,1
Normal-1781,1
Lung_Opacity-1665,3
Normal-634,1
COVID-2558,0
Normal-5807,1
Lung_Opacity-1274,3
COVID-3471,0
Lung_Opacity-5870,3
Normal-9452,1
Viral Pneumonia-640,2
Viral Pneumonia-174,2
COVID-568,0
COVID-2161,0
Normal-8469,1
Lung_Opacity-5857,3
Normal-9470,1
Lung_Opacity-983,3
Normal-330,1
Lung_Opacity-1341,3
COVID-1617,0
Normal-7468,1
Normal-9377,1
Viral Pneumonia-1319,2
Lung_Opacity-1282,3
Normal-6230,1
COVID-428,0
Normal-904,1
Lung_Opacity-5784,3
Normal-6747,1
Normal-8659,1
Normal-2657,1
Lung_Opacity-4855,3
Normal-3048,1
Normal-6669,1
Viral Pneumonia-461,2
Lung_Opacity-5136,3
Lung_Opacity-4605,3
Lung_Opacity-1339,3
COVID-1845,0
COVID-3316,0
Viral Pneumonia-158,2
COVID-1221,0
Normal-5359,1
Lung_Opacity-2853,3
Normal-1084,1
Normal-7158,1
Normal-1992,1
Normal-7687,1
Lung_Opacity-586,3
COVID-3019,0
Lung_Opacity-4289,3
Lung_Opacity-1995,3
Normal-2730,1
Lung_Opacity-4717,3
COVID-852,0
COVID-2367,0
Viral Pneumonia-320,2
Lung_Opacity-1073,3
Normal-3677,1
Normal-3903,1
Normal-4517,1
Lung_Opacity-1420,3
Normal-1790,1
Lung_Opacity-5578,3
Lung_Opacity-779,3
Normal-73,1
Normal-9041,1
Lung_Opacity-1020,3
COVID-3575,0
Normal-2762,1
Normal-9744,1
Normal-6496,1
COVID-3352,0
Viral Pneumonia-1141,2
Lung_Opacity-5300,3
Normal-2058,1
Lung_Opacity-1260,3
Viral Pneumonia-400,2
Normal-6062,1
Normal-6313,1
Normal-776,1
Normal-9961,1
Normal-3981,1
COVID-1891,0
Lung_Opacity-5844,3
Viral Pneumonia-495,2
Lung_Opacity-1966,3
Normal-3497,1
Viral Pneumonia-685,2
COVID-445,0
COVID-2032,0
Lung_Opacity-5464,3
Normal-864,1
Lung_Opacity-4620,3
Normal-1248,1
Lung_Opacity-895,3
Normal-7219,1
Normal-233,1
COVID-2941,0
Viral Pneumonia-150,2
Normal-1661,1
Normal-3266,1
Lung_Opacity-1309,3
Lung_Opacity-187,3
Lung_Opacity-1592,3
Lung_Opacity-5278,3
Viral Pneumonia-431,2
Normal-8205,1
Normal-6473,1
Lung_Opacity-1851,3
Lung_Opacity-1938,3
Viral Pneumonia-1341,2
Lung_Opacity-1303,3
Normal-2315,1
Normal-1042,1
Lung_Opacity-4839,3
COVID-3519,0
Normal-4,1
Normal-8149,1
Normal-8907,1
Lung_Opacity-985,3
Normal-8545,1
Normal-6700,1
Lung_Opacity-1945,3
Normal-5838,1
Normal-6971,1
Lung_Opacity-3263,3
COVID-204,0
Lung_Opacity-652,3
COVID-2933,0
Normal-2766,1
Viral Pneumonia-296,2
Viral Pneumonia-54,2
Lung_Opacity-1132,3
Viral Pneumonia-757,2
Lung_Opacity-4494,3
Lung_Opacity-5099,3
COVID-2954,0
Normal-4993,1
Lung_Opacity-5309,3
Normal-9651,1
Normal-4247,1
Normal-9788,1
Normal-1754,1
Normal-6685,1
Normal-175,1
Normal-7284,1
COVID-1356,0
Normal-9174,1
Normal-4603,1
Normal-8548,1
COVID-1395,0
COVID-2397,0
Normal-8942,1
Viral Pneumonia-112,2
COVID-3521,0
Normal-1408,1
Normal-8639,1
COVID-874,0
Normal-7881,1
Viral Pneumonia-206,2
Lung_Opacity-1738,3
COVID-494,0
Normal-2221,1
Normal-3530,1
Normal-9000,1
Lung_Opacity-4852,3
COVID-2403,0
Lung_Opacity-610,3
Lung_Opacity-1347,3
Lung_Opacity-318,3
Normal-5721,1
Normal-4081,1
Normal-8936,1
Normal-2262,1
Normal-2112,1
COVID-1368,0
Lung_Opacity-1028,3
Normal-3290,1
Lung_Opacity-5306,3
Normal-7717,1
Lung_Opacity-1368,3
COVID-2734,0
Normal-2668,1
Normal-7100,1
Normal-1564,1
Normal-3459,1
Viral Pneumonia-753,2
Normal-2208,1
Normal-531,1
Normal-8757,1
Normal-819,1
Normal-487,1
Lung_Opacity-4915,3
Lung_Opacity-5707,3
Normal-1618,1
Normal-761,1
Viral Pneumonia-740,2
Normal-6289,1
Normal-4511,1
Normal-556,1
Normal-328,1
Normal-3899,1
Normal-10092,1
Lung_Opacity-1233,3
Lung_Opacity-5248,3
Viral Pneumonia-991,2
Normal-4471,1
Normal-9884,1
Lung_Opacity-2861,3
Normal-5858,1
Normal-1479,1
Normal-3540,1
COVID-1585,0
Normal-2817,1
Normal-9366,1
Normal-8992,1
Lung_Opacity-956,3
Normal-6226,1
Lung_Opacity-3222,3
Lung_Opacity-3498,3
Normal-5095,1
Normal-2667,1
Normal-2700,1
COVID-1500,0
COVID-2168,0
Lung_Opacity-4955,3
COVID-1486,0
Normal-9747,1
Lung_Opacity-3426,3
COVID-2211,0
Normal-1010,1
Normal-5984,1
Viral Pneumonia-841,2
Normal-8551,1
Normal-3783,1
Lung_Opacity-3029,3
COVID-1204,0
Viral Pneumonia-1122,2
Normal-4556,1
Lung_Opacity-3275,3
Normal-9719,1
Normal-1540,1
Viral Pneumonia-820,2
Normal-2693,1
Normal-5775,1
Normal-9463,1
Normal-1876,1
Lung_Opacity-5418,3
Lung_Opacity-3895,3
Lung_Opacity-5019,3
Lung_Opacity-5760,3
Viral Pneumonia-1087,2
Normal-8050,1
Viral Pneumonia-1216,2
COVID-1135,0
Normal-2405,1
COVID-1558,0
Lung_Opacity-919,3
Normal-6601,1
Normal-1234,1
Lung_Opacity-865,3
Lung_Opacity-4727,3
COVID-2291,0
Lung_Opacity-5540,3
COVID-1582,0
COVID-2935,0
Lung_Opacity-2876,3
Normal-9192,1
COVID-3406,0
COVID-2737,0
Lung_Opacity-4691,3
Viral Pneumonia-961,2
Lung_Opacity-4567,3
Viral Pneumonia-646,2
Lung_Opacity-2693,3
Viral Pneumonia-990,2
COVID-2911,0
Lung_Opacity-1898,3
Normal-112,1
Normal-10053,1
COVID-3370,0
COVID-1507,0
Normal-470,1
Lung_Opacity-311,3
Normal-8865,1
Lung_Opacity-297,3
Lung_Opacity-757,3
Normal-536,1
Viral Pneumonia-691,2
Lung_Opacity-3623,3
Lung_Opacity-371,3
COVID-2134,0
Lung_Opacity-4406,3
Normal-3914,1
Normal-8722,1
Lung_Opacity-4929,3
Normal-528,1
Lung_Opacity-600,3
COVID-1824,0
Normal-4544,1
Normal-1958,1
Normal-9262,1
Lung_Opacity-3104,3
Normal-7404,1
Normal-8411,1
Viral Pneumonia-916,2
Normal-2210,1
Viral Pneumonia-549,2
COVID-259,0
Lung_Opacity-3157,3
Normal-652,1
Lung_Opacity-4812,3
Normal-1543,1
Normal-1346,1
Lung_Opacity-4276,3
COVID-3004,0
Normal-1741,1
COVID-1890,0
Lung_Opacity-3811,3
Viral Pneumonia-28,2
Normal-9102,1
Normal-5842,1
COVID-3208,0
Normal-2877,1
Normal-5878,1
Normal-5937,1
Lung_Opacity-5297,3
Normal-1493,1
Normal-2297,1
Normal-4678,1
Normal-10105,1
Lung_Opacity-1333,3
COVID-2843,0
Normal-9457,1
Normal-6497,1
Normal-7693,1
Normal-9532,1
Normal-4641,1
COVID-654,0
Lung_Opacity-4143,3
COVID-2825,0
Normal-6241,1
Lung_Opacity-2578,3
COVID-3157,0
Normal-6792,1
Normal-5966,1
Normal-3143,1
COVID-245,0
COVID-2923,0
Lung_Opacity-3611,3
Lung_Opacity-2244,3
Lung_Opacity-3987,3
COVID-5,0
Normal-3179,1
COVID-2804,0
Normal-8463,1
Lung_Opacity-1438,3
Normal-7549,1
Normal-5785,1
Normal-4129,1
Lung_Opacity-3393,3
Lung_Opacity-2999,3
Normal-1750,1
COVID-2913,0
Normal-2457,1
Normal-892,1
Normal-6377,1
Lung_Opacity-3648,3
Normal-2356,1
Lung_Opacity-4983,3
Lung_Opacity-4792,3
Normal-2558,1
Normal-4135,1
Normal-2502,1
Normal-5797,1
Lung_Opacity-570,3
COVID-227,0
COVID-1264,0
Lung_Opacity-4044,3
COVID-490,0
COVID-3111,0
Normal-7935,1
COVID-2882,0
Lung_Opacity-5149,3
Lung_Opacity-4593,3
Lung_Opacity-4163,3
Normal-2584,1
Lung_Opacity-4208,3
COVID-1998,0
COVID-1248,0
Lung_Opacity-4996,3
Normal-8372,1
Normal-9345,1
COVID-493,0
Lung_Opacity-3594,3
Normal-8651,1
Lung_Opacity-1596,3
Lung_Opacity-2041,3
COVID-2309,0
Viral Pneumonia-944,2
Viral Pneumonia-611,2
Lung_Opacity-5177,3
Lung_Opacity-5385,3
Lung_Opacity-1804,3
Normal-6419,1
Normal-6221,1
Normal-4120,1
Normal-850,1
Lung_Opacity-5848,3
Viral Pneumonia-747,2
COVID-3013,0
Lung_Opacity-1475,3
Lung_Opacity-4503,3
Lung_Opacity-3562,3
COVID-1136,0
Normal-5561,1
COVID-1334,0
Lung_Opacity-3065,3
COVID-961,0
Normal-1286,1
Viral Pneumonia-1107,2
Lung_Opacity-1301,3
Normal-6194,1
Lung_Opacity-5736,3
Lung_Opacity-2456,3
COVID-2269,0
Viral Pneumonia-1118,2
Normal-3626,1
Normal-5763,1
Lung_Opacity-5006,3
Normal-7318,1
Lung_Opacity-1352,3
COVID-396,0
COVID-2905,0
Lung_Opacity-2243,3
Normal-2313,1
Normal-9173,1
Lung_Opacity-14,3
COVID-2831,0
COVID-3539,0
Normal-2182,1
Lung_Opacity-2353,3
Viral Pneumonia-588,2
Viral Pneumonia-783,2
COVID-623,0
Normal-2870,1
Lung_Opacity-937,3
Normal-3107,1
Lung_Opacity-1747,3
Lung_Opacity-4631,3
Lung_Opacity-2443,3
Normal-9896,1
Normal-220,1
Lung_Opacity-5918,3
Viral Pneumonia-1185,2
Normal-8086,1
Normal-8803,1
Normal-8188,1
Normal-3709,1
Normal-2003,1
Lung_Opacity-1637,3
Normal-1429,1
COVID-1569,0
COVID-3457,0
Normal-5350,1
Normal-9805,1
Normal-1275,1
Viral Pneumonia-601,2
Normal-3667,1
COVID-2921,0
Normal-2675,1
Normal-4393,1
COVID-2214,0
Normal-7164,1
Lung_Opacity-3742,3
Viral Pneumonia-146,2
Lung_Opacity-2229,3
Viral Pneumonia-1048,2
Normal-8700,1
Normal-8853,1
Viral Pneumonia-683,2
COVID-3492,0
Normal-559,1
Lung_Opacity-5373,3
Normal-9626,1
Normal-2560,1
COVID-2676,0
Lung_Opacity-3387,3
Normal-7770,1
Normal-1384,1
Lung_Opacity-5409,3
Normal-5247,1
Normal-7349,1
Lung_Opacity-2163,3
Normal-4597,1
Normal-4222,1
Normal-9378,1
Normal-8128,1
Lung_Opacity-5360,3
Normal-5728,1
COVID-452,0
Lung_Opacity-4486,3
Lung_Opacity-3307,3
Viral Pneumonia-77,2
Normal-4956,1
COVID-1250,0
COVID-1303,0
Lung_Opacity-4947,3
Normal-9503,1
COVID-2725,0
Normal-9512,1
Lung_Opacity-2424,3
Normal-10000,1
Normal-6425,1
COVID-2359,0
Normal-7419,1
Lung_Opacity-1141,3
Normal-8392,1
Normal-10159,1
Normal-1797,1
Lung_Opacity-3453,3
COVID-3448,0
Lung_Opacity-5878,3
Normal-2504,1
Normal-6263,1
Normal-2992,1
Viral Pneumonia-219,2
Viral Pneumonia-187,2
Lung_Opacity-2796,3
Normal-9722,1
COVID-2700,0
COVID-1826,0
Normal-9833,1
COVID-2593,0
Normal-443,1
Lung_Opacity-4253,3
Normal-8517,1
COVID-313,0
Lung_Opacity-165,3
Lung_Opacity-3796,3
Viral Pneumonia-576,2
COVID-2290,0
Normal-5394,1
Normal-7964,1
Normal-1849,1
Normal-4142,1
Normal-7197,1
COVID-1052,0
Lung_Opacity-3754,3
Lung_Opacity-41,3
Lung_Opacity-3096,3
Normal-5148,1
Normal-8166,1
Lung_Opacity-2135,3
Lung_Opacity-1752,3
Lung_Opacity-1128,3
Normal-2134,1
Normal-8251,1
Normal-6551,1
Normal-4835,1
Lung_Opacity-5131,3
Normal-262,1
Normal-295,1
Normal-1545,1
Normal-8429,1
Normal-7521,1
Lung_Opacity-613,3
Lung_Opacity-3994,3
Lung_Opacity-1975,3
Normal-9346,1
Normal-5960,1
COVID-9,0
COVID-701,0
Lung_Opacity-932,3
Normal-7669,1
Viral Pneumonia-719,2
Normal-4566,1
Lung_Opacity-1234,3
Normal-6379,1
COVID-2782,0
Lung_Opacity-4389,3
Normal-6646,1
Normal-9171,1
Normal-8122,1
COVID-1563,0
COVID-2542,0
COVID-1288,0
Normal-8078,1
Viral Pneumonia-914,2
Normal-5688,1
Normal-5414,1
Lung_Opacity-438,3
Viral Pneumonia-394,2
Normal-464,1
Normal-6743,1
COVID-1691,0
Normal-7865,1
COVID-1403,0
COVID-4,0
Lung_Opacity-4142,3
Normal-6983,1
Normal-6088,1
Lung_Opacity-1345,3
Lung_Opacity-190,3
Normal-1758,1
Normal-5746,1
COVID-983,0
Normal-1403,1
Normal-6310,1
Lung_Opacity-3837,3
Lung_Opacity-2613,3
Lung_Opacity-4520,3
Lung_Opacity-5311,3
COVID-1591,0
Lung_Opacity-3564,3
COVID-1398,0
Normal-5294,1
Normal-7429,1
Normal-3925,1
Viral Pneumonia-39,2
Normal-9768,1
Normal-2470,1
Lung_Opacity-4824,3
Normal-1113,1
Normal-2522,1
Lung_Opacity-3760,3
Lung_Opacity-2830,3
Lung_Opacity-3298,3
Normal-5229,1
Normal-5139,1
COVID-1718,0
Normal-735,1
Normal-1055,1
Lung_Opacity-1468,3
Lung_Opacity-4037,3
Normal-3220,1
Lung_Opacity-3662,3
Lung_Opacity-3853,3
Normal-8383,1
COVID-2952,0
Normal-6341,1
COVID-2516,0
Viral Pneumonia-1262,2
Normal-3006,1
COVID-2693,0
Lung_Opacity-4475,3
Normal-3953,1
Lung_Opacity-5693,3
Normal-2386,1
COVID-1666,0
Normal-4184,1
Lung_Opacity-767,3
Normal-2591,1
Normal-8750,1
COVID-740,0
